Project,planning_area,Postal District,Date of Sale,Address,Street,Bedrooms,Unit Price ($psf),Price ($),Type,Tenure,Sale Type,Area (sqft),Area (sqm),Type of Area,Purchaser Address,Source,source_quality,source_url,source_slug
Lentor Hills Residences,ANG MO KIO,26,11 Nov 2023,37 Lentor Hills Road #21-XX,37 Lentor Hills Road,3,2113,2343000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,11 Nov 2023,33 Lentor Hills Road #10-XX,33 Lentor Hills Road,3,2051,2318000,Apartment,99 yrs from 25/04/2022,New Sale,1130,104.98,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,11 Nov 2023,33 Lentor Hills Road #17-XX,33 Lentor Hills Road,2,2321,1774000,Apartment,99 yrs from 25/04/2022,New Sale,764,70.978,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,11 Nov 2023,35 Lentor Hills Road #11-XX,35 Lentor Hills Road,3,2076,2011000,Apartment,99 yrs from 25/04/2022,New Sale,969,90.023,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,4 Nov 2023,31 Lentor Hills Road #08-XX,31 Lentor Hills Road,4,1948,2621000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,1 Nov 2023,35 Lentor Hills Road #05-XX,35 Lentor Hills Road,3,2003,1962000,Apartment,99 yrs from 25/04/2022,New Sale,980,91.045,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,1 Nov 2023,31 Lentor Hills Road #12-XX,31 Lentor Hills Road,4,1993,2682000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,29 Oct 2023,37 Lentor Hills Road #17-XX,37 Lentor Hills Road,3,2076,2302000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,29 Oct 2023,35 Lentor Hills Road #10-XX,35 Lentor Hills Road,3,2067,2002000,Apartment,99 yrs from 25/04/2022,New Sale,969,90.023,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,28 Oct 2023,37 Lentor Hills Road #15-XX,37 Lentor Hills Road,2,2299,1732000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,26 Oct 2023,33 Lentor Hills Road #12-XX,33 Lentor Hills Road,3,2145,2055000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,25 Oct 2023,37 Lentor Hills Road #15-XX,37 Lentor Hills Road,1,2338,1359000,Apartment,99 yrs from 25/04/2022,New Sale,581,53.977,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,22 Oct 2023,39 Lentor Hills Road #04-XX,39 Lentor Hills Road,4,2055,2876000,Apartment,99 yrs from 25/04/2022,New Sale,1399,129.971,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,21 Oct 2023,35 Lentor Hills Road #17-XX,35 Lentor Hills Road,3,2153,2063000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,18 Oct 2023,37 Lentor Hills Road #14-XX,37 Lentor Hills Road,2,2287,1723000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,16 Oct 2023,37 Lentor Hills Road #21-XX,37 Lentor Hills Road,3,2133,2043000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,16 Oct 2023,35 Lentor Hills Road #18-XX,35 Lentor Hills Road,2,2341,1613000,Apartment,99 yrs from 25/04/2022,New Sale,689,64.01,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,13 Oct 2023,35 Lentor Hills Road #12-XX,35 Lentor Hills Road,3,2105,2017000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,12 Oct 2023,33 Lentor Hills Road #01-XX,33 Lentor Hills Road,3,1936,2146000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,9 Oct 2023,33 Lentor Hills Road #10-XX,33 Lentor Hills Road,3,2126,2037000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,9 Oct 2023,35 Lentor Hills Road #16-XX,35 Lentor Hills Road,2,2318,1597000,Apartment,99 yrs from 25/04/2022,New Sale,689,64.01,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Oct 2023,33 Lentor Hills Road #09-XX,33 Lentor Hills Road,3,2042,2308000,Apartment,99 yrs from 25/04/2022,New Sale,1130,104.98,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Oct 2023,31 Lentor Hills Road #08-XX,31 Lentor Hills Road,4,2063,2776000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Oct 2023,37 Lentor Hills Road #04-XX,37 Lentor Hills Road,3,1946,2157000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,7 Oct 2023,35 Lentor Hills Road #23-XX,35 Lentor Hills Road,2,2309,1665000,Apartment,99 yrs from 25/04/2022,New Sale,721,66.983,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,7 Oct 2023,31 Lentor Hills Road #06-XX,31 Lentor Hills Road,4,2048,2756000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,7 Oct 2023,31 Lentor Hills Road #05-XX,31 Lentor Hills Road,4,2041,2746000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,5 Oct 2023,31 Lentor Hills Road #10-XX,31 Lentor Hills Road,4,2094,2840000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,1 Oct 2023,37 Lentor Hills Road #21-XX,37 Lentor Hills Road,2,2227,1678000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,1 Oct 2023,31 Lentor Hills Road #15-XX,31 Lentor Hills Road,4,2131,2890000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,29 Sep 2023,33 Lentor Hills Road #07-XX,33 Lentor Hills Road,3,2008,2248000,Apartment,99 yrs from 25/04/2022,New Sale,1119,103.959,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,28 Sep 2023,31 Lentor Hills Road #14-XX,31 Lentor Hills Road,4,2123,2880000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,25 Sep 2023,35 Lentor Hills Road #15-XX,35 Lentor Hills Road,2,2307,1589000,Apartment,99 yrs from 25/04/2022,New Sale,689,64.01,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,24 Sep 2023,37 Lentor Hills Road #06-XX,37 Lentor Hills Road,4,2048,2777000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,21 Sep 2023,39 Lentor Hills Road #04-XX,39 Lentor Hills Road,4,1917,2683000,Apartment,99 yrs from 25/04/2022,New Sale,1399,129.971,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,21 Sep 2023,33 Lentor Hills Road #01-XX,33 Lentor Hills Road,1,2182,1315000,Apartment,99 yrs from 25/04/2022,New Sale,603,56.021,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,21 Sep 2023,33 Lentor Hills Road #14-XX,33 Lentor Hills Road,2,2286,1747000,Apartment,99 yrs from 25/04/2022,New Sale,764,70.978,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,21 Sep 2023,33 Lentor Hills Road #17-XX,33 Lentor Hills Road,2,2243,1690000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,19 Sep 2023,33 Lentor Hills Road #15-XX,33 Lentor Hills Road,2,2219,1672000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,11 Sep 2023,37 Lentor Hills Road #20-XX,37 Lentor Hills Road,2,2238,1686000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,6 Sep 2023,33 Lentor Hills Road #13-XX,33 Lentor Hills Road,2,2274,1738000,Apartment,99 yrs from 25/04/2022,New Sale,764,70.978,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,6 Sep 2023,33 Lentor Hills Road #16-XX,33 Lentor Hills Road,2,2231,1681000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,5 Sep 2023,35 Lentor Hills Road #14-XX,35 Lentor Hills Road,2,2295,1581000,Apartment,99 yrs from 25/04/2022,New Sale,689,64.01,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,5 Sep 2023,35 Lentor Hills Road #13-XX,35 Lentor Hills Road,2,2283,1573000,Apartment,99 yrs from 25/04/2022,New Sale,689,64.01,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,2 Sep 2023,37 Lentor Hills Road #03-XX,37 Lentor Hills Road,3,1937,2148000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,2 Sep 2023,37 Lentor Hills Road #18-XX,37 Lentor Hills Road,3,2085,2312000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,1 Sep 2023,31 Lentor Hills Road #13-XX,31 Lentor Hills Road,2,2255,1723000,Apartment,99 yrs from 25/04/2022,New Sale,764,70.978,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,28 Aug 2023,33 Lentor Hills Road #12-XX,33 Lentor Hills Road,2,2262,1729000,Apartment,99 yrs from 25/04/2022,New Sale,764,70.978,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,26 Aug 2023,35 Lentor Hills Road #01-XX,35 Lentor Hills Road,3,2005,1921000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,23 Aug 2023,39 Lentor Hills Road #06-XX,39 Lentor Hills Road,3,2080,2709000,Apartment,99 yrs from 25/04/2022,New Sale,1302,120.96,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,22 Aug 2023,35 Lentor Hills Road #11-XX,35 Lentor Hills Road,3,2096,2008000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,21 Aug 2023,31 Lentor Hills Road #15-XX,31 Lentor Hills Road,2,2255,1699000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Aug 2023,33 Lentor Hills Road #01-XX,33 Lentor Hills Road,3,2025,1940000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Aug 2023,31 Lentor Hills Road #12-XX,31 Lentor Hills Road,4,2087,2831000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Aug 2023,33 Lentor Hills Road #01-XX,33 Lentor Hills Road,3,1955,2188000,Apartment,99 yrs from 25/04/2022,New Sale,1119,103.959,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Aug 2023,33 Lentor Hills Road #03-XX,33 Lentor Hills Road,3,1955,2189000,Apartment,99 yrs from 25/04/2022,New Sale,1119,103.959,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Aug 2023,33 Lentor Hills Road #16-XX,33 Lentor Hills Road,2,2290,1627000,Apartment,99 yrs from 25/04/2022,New Sale,710,65.961,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Aug 2023,35 Lentor Hills Road #19-XX,35 Lentor Hills Road,3,2150,2060000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Aug 2023,37 Lentor Hills Road #05-XX,37 Lentor Hills Road,3,1934,2144000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Aug 2023,37 Lentor Hills Road #14-XX,37 Lentor Hills Road,3,2029,2249000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Aug 2023,37 Lentor Hills Road #13-XX,37 Lentor Hills Road,2,2251,1696000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Aug 2023,35 Lentor Hills Road #13-XX,35 Lentor Hills Road,2,2174,1568000,Apartment,99 yrs from 25/04/2022,New Sale,721,66.983,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,15 Aug 2023,37 Lentor Hills Road #20-XX,37 Lentor Hills Road,3,2101,2013000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,15 Aug 2023,35 Lentor Hills Road #16-XX,35 Lentor Hills Road,1,2351,1139000,Apartment,99 yrs from 25/04/2022,New Sale,484,44.965,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,13 Aug 2023,33 Lentor Hills Road #07-XX,33 Lentor Hills Road,3,2057,1971000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,11 Aug 2023,35 Lentor Hills Road #05-XX,35 Lentor Hills Road,3,2029,2228000,Apartment,99 yrs from 25/04/2022,New Sale,1098,102.008,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,11 Aug 2023,33 Lentor Hills Road #14-XX,33 Lentor Hills Road,2,2185,1646000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,9 Aug 2023,31 Lentor Hills Road #05-XX,31 Lentor Hills Road,3,1883,2088000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Aug 2023,37 Lentor Hills Road #20-XX,37 Lentor Hills Road,4,2145,2909000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,7 Aug 2023,37 Lentor Hills Road #19-XX,37 Lentor Hills Road,2,2203,1660000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,6 Aug 2023,33 Lentor Hills Road #11-XX,33 Lentor Hills Road,3,2114,2025000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,6 Aug 2023,39 Lentor Hills Road #04-XX,39 Lentor Hills Road,4,1898,2656000,Apartment,99 yrs from 25/04/2022,New Sale,1399,129.971,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,5 Aug 2023,35 Lentor Hills Road #02-XX,35 Lentor Hills Road,3,1977,1894000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,5 Aug 2023,33 Lentor Hills Road #09-XX,33 Lentor Hills Road,2,2203,1684000,Apartment,99 yrs from 25/04/2022,New Sale,764,70.978,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,5 Aug 2023,31 Lentor Hills Road #15-XX,31 Lentor Hills Road,2,2255,1723000,Apartment,99 yrs from 25/04/2022,New Sale,764,70.978,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,4 Aug 2023,37 Lentor Hills Road #19-XX,37 Lentor Hills Road,3,2092,2004000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,3 Aug 2023,33 Lentor Hills Road #04-XX,33 Lentor Hills Road,3,1926,2135000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,2 Aug 2023,33 Lentor Hills Road #15-XX,33 Lentor Hills Road,2,2279,1619000,Apartment,99 yrs from 25/04/2022,New Sale,710,65.961,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,1 Aug 2023,35 Lentor Hills Road #22-XX,35 Lentor Hills Road,1,2451,1187000,Apartment,99 yrs from 25/04/2022,New Sale,484,44.965,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,1 Aug 2023,35 Lentor Hills Road #04-XX,35 Lentor Hills Road,3,1994,1910000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,1 Aug 2023,35 Lentor Hills Road #06-XX,35 Lentor Hills Road,1,2246,1088000,Apartment,99 yrs from 25/04/2022,New Sale,484,44.965,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,31 Jul 2023,31 Lentor Hills Road #05-XX,31 Lentor Hills Road,4,1906,2565000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,31 Jul 2023,33 Lentor Hills Road #13-XX,33 Lentor Hills Road,2,2173,1637000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,31 Jul 2023,33 Lentor Hills Road #14-XX,33 Lentor Hills Road,2,2268,1611000,Apartment,99 yrs from 25/04/2022,New Sale,710,65.961,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,31 Jul 2023,33 Lentor Hills Road #02-XX,33 Lentor Hills Road,2,2108,1634000,Apartment,99 yrs from 25/04/2022,New Sale,775,72.0,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,30 Jul 2023,33 Lentor Hills Road #05-XX,33 Lentor Hills Road,3,1971,2207000,Apartment,99 yrs from 25/04/2022,New Sale,1119,103.959,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,30 Jul 2023,33 Lentor Hills Road #07-XX,33 Lentor Hills Road,2,2160,1674000,Apartment,99 yrs from 25/04/2022,New Sale,775,72.0,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,30 Jul 2023,35 Lentor Hills Road #02-XX,35 Lentor Hills Road,2,2118,1482000,Apartment,99 yrs from 25/04/2022,New Sale,700,65.032,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,29 Jul 2023,33 Lentor Hills Road #04-XX,33 Lentor Hills Road,2,2129,1650000,Apartment,99 yrs from 25/04/2022,New Sale,775,72.0,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
