lat,lon,name,stop_code,route_count
1.35304,103.93201,Blk 874A,75111,1
1.35593,103.93903,Opp Darul Ghufran Mque,75121,8
1.35564,103.93937,Darul Ghufran Mque,75129,7
1.35595,103.9371,Bet Blks 701/702,75131,7
1.35564,103.93613,Blk 863,75139,6
1.35625,103.93378,Blk 730,75141,5
1.35597,103.93366,Blk 867A,75149,3
1.35452,103.93145,Opp Blk 871A,75151,5
1.35405,103.93147,Blk 874,75159,4
1.35325,103.93456,Blk 855,75161,3
1.35328,103.93441,Opp Blk 853,75169,3
1.3575,103.9313,UWCSEA,75171,5
1.357,103.9317,Blk 871C,75179,6
1.35079,103.93353,Blk 833,75201,3
1.35145,103.93361,Blk 882A,75209,2
1.34971,103.93216,Blk 889,75219,1
1.34567,103.93595,Opp Temasek Poly East G,75221,10
1.345,103.93677,Temasek Poly East G,75229,12
1.34708,103.93266,Opp Temasek Poly,75231,10
1.34675,103.93258,Temasek Poly,75239,11
1.34845,103.9298,Opp Temasek Poly West G,75241,10
1.34791,103.93017,Temasek Poly West G,75249,11
1.3495,103.92783,Opp Tropica Condo,75251,8
1.34914,103.92798,Tropica Condo,75259,7
1.35802,103.93797,Blk 709,75261,3
1.35917,103.93814,Blk 522 CP,75269,3
1.36025,103.93601,Blk 721,75271,6
1.36047,103.9362,Opp Blk 721,75279,8
1.36023,103.93364,Blk 742A,75281,3
1.36046,103.93332,Opp Blks 741/742,75289,5
1.36402,103.93075,Aft Tampines Ave 9,75291,9
1.36412,103.93112,Bef Tampines Ave 9,75299,12
1.36748,103.93073,Bef Tampines Lk,75311,10
1.36759,103.93109,Aft Tampines Lk,75319,13
1.35775,103.93627,Poi Ching Sch,75329,1
1.35846,103.93415,Blk 734,75339,1
1.33832,103.93386,Opp The Clearwater Condo,75341,11
1.33812,103.93396,The Clearwater Condo,75349,11
1.37364,103.93078,Tampines Wafer Fab Pk,75351,9
1.37439,103.93148,IKEA Tampines/Aft TPE,75359,12
1.37064,103.9303,Bef Tampines Ind Ave 5,75361,10
1.3708,103.93057,Bef Tampines Lk,75369,12
1.3591,103.93052,Aft Tampines Ave 5,75371,6
1.35943,103.93099,Bef Tampines Ave 5,75379,7
1.37319,103.9266,T5@Tampines,75381,1
1.37507,103.9213,Opp Siltronic,75391,1
1.3517,103.92664,Aft Tampines Ave 1,75401,2
1.35221,103.92732,The Santorini,75409,2
1.35661,103.92937,Bef Tampines Fire Stn,75411,2
1.35557,103.92911,The Alps Residences Condo,75419,4
1.36594,103.93341,Reebonz Bldg,75461,3
1.36627,103.93316,Opp Reebonz Bldg,75469,2
1.3616,103.93794,Blk 602B,75471,4
1.36178,103.93819,Blk 619A,75479,4
1.3638,103.93794,Blk 609D,75481,4
1.36394,103.93817,Opp Blk 609D,75489,4
1.36575,103.93668,Blk 614,75491,5
1.36607,103.93677,Opp Blk 614,75499,4
1.36155,103.93473,Blk 604A,75501,3
1.36137,103.93458,Opp Blk 604A,75509,3
1.36426,103.93477,Blk 610C,75511,3
1.364,103.93453,Opp Blk 610C,75519,3
1.36772,103.93365,Blk 660 CP,75521,2
1.36712,103.93377,Opp Blk 660 CP,75529,2
1.36908,103.93502,Opp Blk 662B,75531,2
1.36925,103.935,Blk 662B,75539,2
1.36831,103.94152,Opp Blk 648A,75541,2
1.36825,103.94141,Blk 648A,75549,2
1.36627,103.94341,Blk 641A,75551,2
1.36642,103.94319,Blk 646B,75559,2
1.36651,103.94133,Blk 648C,75561,3
1.36587,103.94172,Blk 636C,75569,3
1.36378,103.9433,Blk 637B,75571,5
1.3636,103.94323,Blk 630B,75579,5
1.36348,103.94455,Blk 637 CP,75581,4
1.36412,103.94543,Opp Blk 638A,75589,3
1.36208,103.94243,Bef Blk 631B,75591,6
1.36245,103.94335,Opp Blk 631B,75599,3
1.3735,103.93198,IKEA Tampines,75601,2
1.37345,103.93205,Giant Hypermarket,75609,2
1.37257,103.93426,BHCC Space,75611,2
1.37226,103.93465,T-Space,75619,2
1.35508,103.9553,Tampines East Stn Exit B,76031,15
1.35506,103.95555,Tampines East Stn Exit C,76039,12
1.35122,103.93651,Blk 842C,76041,1
1.35118,103.93633,Opp Blk 842C,76049,1
1.35314,103.94126,Our Tampines Hub,76051,13
1.35296,103.94165,Opp Our Tampines Hub,76059,16
1.3482,103.9419,Blk 938,76061,13
1.34875,103.94209,Blk 147,76069,15
1.34803,103.94518,Blk 141,76071,10
1.34794,103.94564,Blk 101,76079,10
1.3495,103.94932,Opp The Holy Trinity Ch,76081,11
1.34917,103.94923,The Holy Trinity Ch,76089,11
1.35072,103.95275,Blk 206,76091,12
1.35026,103.95249,Blk 285,76099,11
1.35303,103.9548,Tampines East CC,76101,17
1.35297,103.95512,Blk 302,76109,13
1.35157,103.94023,Blk 945,76111,5
1.35189,103.94009,Opp Blk 945,76119,5
1.35003,103.93818,Opp St. Hilda's Sec Sch,76121,4
1.34988,103.93792,St. Hilda's Sec Sch,76129,4
1.35184,103.94254,UOB Tampines Ctr,76131,8
1.35163,103.94385,Opp Century Sq,76139,9
1.35367,103.94609,Tampines Stn/Int,76141,9
1.35371,103.94637,Opp Tampines Stn/Int,76149,11
1.35526,103.947,Blk 237,76151,3
1.35518,103.9472,Opp Blk 237,76159,2
1.35259,103.94758,Opp Blk 248,76161,2
1.35245,103.94745,Blk 248,76169,1
1.35178,103.95042,Blk 266,76171,2
1.35173,103.9507,Opp Blk 266,76179,1
1.35384,103.95308,Blk 216,76181,1
1.3537,103.9528,Opp Blk 216,76189,2
1.35694,103.94477,Blk 401,76191,19
1.3566,103.94535,Blk 503,76199,15
1.35687,103.94797,Blk 423,76201,7
1.3566,103.94767,Blk 233,76209,7
1.35675,103.951,Blk 449,76211,8
1.35644,103.95114,Blk 230E,76219,7
1.35639,103.9539,Tampines East Stn Exit A,76221,8
1.35614,103.95354,Opp Tampines East Stn,76229,7
1.35667,103.95736,Opp Blk 390,76231,22
1.35649,103.95755,Blk 390,76239,18
1.35846,103.95917,Blk 497D,76241,20
1.35837,103.95947,Blk 370,76249,16
1.35971,103.95824,Blk 487B,76251,2
1.35967,103.95842,Opp Blk 487B,76259,2
1.36164,103.9574,Blk 489B,76261,2
1.36188,103.9574,Opp Blk 489A,76269,2
1.36181,103.95518,Dunman Sec Sch,76271,2
1.36189,103.95505,Blk 491C,76279,2
1.34758,103.93849,Junyuan Pr Sch,76281,4
1.34715,103.93821,Blk 801,76289,4
1.34883,103.95121,Opp Blk 273,76291,1
1.34907,103.95354,Blk 283,76301,1
1.35792,103.95536,Blk 460,76311,3
1.35764,103.95555,Tampines East Stn Exit D,76319,4
1.34597,103.94907,Opp Blk 124,76321,1
1.34645,103.9499,Blk 125,76329,1
1.34547,103.94698,Opp Tampines Changkat CC,76339,1
1.35976,103.95535,Blk 464,76341,2
1.36039,103.95557,Dunman Sec Sch,76349,4
1.36214,103.95309,Blk 484,76351,4
1.36209,103.95218,Blk 493B,76359,6
1.36003,103.95032,Blk 430,76361,4
1.36026,103.95022,Blk 496F,76369,6
1.35853,103.95428,Blk 459,76371,1
1.35844,103.94754,Blk 418,76391,3
1.35862,103.94723,Blk 417,76399,4
1.35501,103.95086,Blk 230B,76401,1
1.35485,103.9508,Blk 259,76409,1
1.35385,103.95743,Ngee Ann Sec Sch,76411,3
1.35366,103.95649,Blk 307A,76419,3
1.35384,103.95987,Opp Blk 331,76421,2
1.35369,103.95959,Blk 331,76429,1
1.35373,103.96121,Blk 333,76431,1
1.35288,103.96261,Blk 351,76439,2
1.3522,103.96105,Opp Blk 345,76441,1
1.35208,103.96113,Blk 343,76449,2
1.3522,103.95929,Blk 324,76451,1
1.35208,103.95873,Blk 323,76459,2
1.35611,103.95982,Eden Condo,76461,2
1.3563,103.95985,East Spring Sec Sch,76469,2
1.35855,103.95135,Blk 444,76471,1
1.34483,103.94592,Blk 136,76481,1
1.35914,103.93939,The Tampines Trilliant,76511,6
1.35921,103.93922,Bet Blks 524B/523D,76519,8
1.35747,103.94078,Opp Blk 519A,76521,6
1.35741,103.9406,Blk 519A,76529,8
1.36025,103.94063,Citylife @ Tampines,76541,6
1.36056,103.94052,Opp Citylife @ Tampines,76549,10
1.3554,103.9436,Tampines Stn Exit D,76551,4
1.35563,103.94357,Aft Tampines Stn Exit E,76559,4
1.3737,103.94845,Pasir Ris Int,77009,20
1.37376,103.94267,Opp Blk 515,77011,10
1.37371,103.94351,Blk 515,77019,12
1.37266,103.94557,Opp Blk 571,77021,11
1.37301,103.94554,Blk 571,77029,14
1.37226,103.94847,Opp Pasir Ris Int/Mall,77031,7
1.37241,103.94866,Pasir Ris Int/Mall,77039,10
1.36945,103.9513,Blk 541,77041,5
1.36964,103.95158,Pasir Ris Town Pk,77049,7
1.36909,103.95509,Blk 115,77051,6
1.36936,103.95506,Blk 425,77059,8
1.37377,103.94041,Ris Grandeur,77061,2
1.37415,103.94081,Opp Ris Grandeur,77069,3
1.37811,103.94128,Blk 633,77071,3
1.37729,103.94145,Elias Mall,77079,2
1.38027,103.94265,Aft Pasir Ris Dr 3,77081,1
1.38006,103.94269,Bef Pasir Ris Dr 3,77089,1
1.38043,103.94547,Aft Pasir Ris Ave,77091,1
1.38042,103.94638,Bef Pasir Ris Ave,77099,1
1.38064,103.94818,Bef Pasir Ris Rd,77101,1
1.38053,103.94826,Aft Pasir Ris Rd,77109,1
1.3822,103.94638,Bef Pasir Ris Way,77111,1
1.38223,103.94658,Aft Pasir Ris Way,77119,1
1.38396,103.94375,Pasir Ris Pk,77129,1
1.37558,103.94652,Blk 502,77131,1
1.37518,103.9465,Blk 582,77139,2
1.3738,103.9453,Blk 519,77141,1
1.37752,103.93658,Blk 741,77161,3
1.37694,103.93633,Opp Blk 742,77169,3
1.37276,103.95065,Aft Pasir Ris Stn Exit A,77171,3
1.37254,103.95081,Opp Pasir Ris Stn Exit A,77179,2
1.37591,103.9411,Blk 638,77181,3
1.37556,103.94125,Blk 613,77189,2
1.37655,103.94603,Blk 500A,77191,8
1.37667,103.94637,Opp Blk 500A,77199,6
1.37864,103.94276,Pasir Ris Elias CC,77201,8
1.37903,103.94272,Opp Pasir Ris Elias CC,77209,6
1.37999,103.94095,Blk 626,77211,7
1.38058,103.94065,Opp Blk 626,77219,4
1.37955,103.9383,Blk 651,77221,1
1.37671,103.93844,Tampines Meridian JC,77231,7
1.37742,103.93793,Blk 643,77239,11
1.37531,103.94027,Opp Blk 640,77241,7
1.37599,103.93986,Blk 640,77249,11
1.38224,103.93864,Blk 713,77251,6
1.38272,103.93856,Opp Blk 713,77259,4
1.38286,103.93616,Blk 717,77261,6
1.38289,103.93579,Opp Blk 717,77269,4
1.38059,103.93496,Aft Pasir Ris St 72,77271,6
1.3808,103.93466,Aft Pasir Ris Ind Dr 1,77279,4
1.37837,103.93619,Blk 740,77281,10
1.3789,103.93597,Blk 738,77289,13
1.37746,103.93476,Blk 753,77291,1
1.3742,103.93864,Blk 778,77301,3
1.37438,103.93874,Opp Blk 778,77309,2
1.37582,103.93687,Bet Blks 771/772,77311,3
1.37555,103.93754,Opp Blks 771/772,77319,2
1.37313,103.94803,Pasir Ris Int/Polyclinic,77321,4
1.37283,103.94766,Opp Pasir Ris Int/Polyclinic,77329,3
1.3783,103.93339,Blk 747A,77331,10
1.37803,103.93279,Opp Blk 756,77339,9
1.36974,103.9485,Opp Blk 569,77341,1
1.37001,103.94874,Blk 569,77349,1
1.3679,103.95009,Blk 562,77351,1
1.36809,103.95002,Blk 564,77359,1
1.36801,103.95174,Blk 555,77361,1
1.36837,103.95166,Opp Blk 555,77369,1
1.37468,103.94803,Blk 586,77379,3
1.37082,103.94712,Blk 524B,77381,3
1.3696,103.94672,Opp Blk 525B,77389,2
1.3811,103.9325,UMC,77401,2
1.38143,103.93234,Opp UMC,77409,2
1.36637,103.95864,Blk 191,78031,11
1.36718,103.959,Blk 104,78039,9
1.37446,103.94181,Blk 612,78049,12
1.36824,103.95848,Blk 104,78061,8
1.36869,103.95816,Blk 442,78069,11
1.37031,103.95718,Blk 446,78071,5
1.36995,103.95691,Blk 429,78079,4
1.37369,103.95636,Blk 467,78081,5
1.37361,103.95609,Blk 405,78089,5
1.37682,103.95625,Opp Downtown East,78091,1
1.37741,103.95709,Aft Loyang Gdns,78099,1
1.37505,103.95404,Opp Downtown East,78101,11
1.3754,103.95456,Downtown East,78109,11
1.37546,103.95799,Blk 476,78111,7
1.37568,103.95797,Opp Blk 476,78119,7
1.37486,103.962,Bet Blks 232/233,78121,3
1.37513,103.96212,Opp Blk 233,78129,4
1.37308,103.96373,Pasir Ris Pr Sch,78131,3
1.37322,103.96399,Opp Pasir Ris Pr Sch,78139,4
1.37007,103.96367,Blk 249,78141,3
1.3697,103.96412,NTUC Health Pasir Ris,78149,4
1.37239,103.96078,Blk 230,78151,1
1.37246,103.96054,Opp Blk 230,78159,2
1.369,103.96052,Blk 216,78161,1
1.36907,103.96025,Opp Blk 216,78169,2
1.3678,103.95674,Blk 108,78171,2
1.36767,103.95648,Opp Blk 108,78179,2
1.36476,103.95906,Bef Blk 187,78181,13
1.3646,103.95896,Opp Blk 187,78189,11
1.36489,103.96177,Aft Blk 182,78191,13
1.36477,103.96189,Opp White Sands Pr Sch,78199,11
1.37135,103.96206,Opp Blk 242,78201,2
1.37137,103.96221,Blk 242,78209,1
1.3679,103.96244,Blk 204,78211,2
1.36726,103.96328,Opp Blk 204,78219,1
1.37418,103.96123,Blk 231A CP,78221,2
1.37411,103.96094,Blk 485,78229,3
1.37344,103.95986,Opp Blk 482,78231,1
1.37212,103.95764,Bet Blks 453/454,78241,1
1.37824,103.95955,Lighthouse,78251,1
1.37802,103.95937,Opp Lighthouse,78259,1
1.37866,103.96062,Opp Ripple Bay,78261,1
1.37862,103.96096,Ripple Bay,78269,1
1.37922,103.96383,Casa Pasir Ris,78271,1
1.37924,103.96427,Opp Loyang Townhse,78279,1
1.31116,103.87216,Lor 1 Geylang Ter,80009,9
1.30973,103.86738,Aft Padang Jeringau,80011,14
1.30942,103.86753,Bef Kg Bugis,80029,15
1.31108,103.87131,Kallang Stn,80031,12
1.30992,103.87144,Opp Lor 1 Geylang Ter,80039,13
1.31078,103.87364,Aft Sims Way,80049,20
1.31251,103.87326,Aft Lor 1 Geylang,80051,18
1.31215,103.87715,Opp Mohd Salleh Mque,80069,14
1.3138,103.87655,Yi Xiu Fty Bldg,80071,13
1.31275,103.8808,Bef Lor 18 Geylang,80089,14
1.3149,103.88095,Bef Lor 23 Geylang,80091,14
1.31252,103.87154,Kallang Stn/Opp Blk 2C,80101,11
1.31324,103.87143,Opp Kallang Stn/Blk 2C,80109,10
1.30987,103.87551,Bef Geylang Rd,80111,10
1.30992,103.876,Aft Geylang Rd,80119,9
1.30712,103.87989,Opp S.A. Deaf,80141,14
1.3075,103.87981,S.A. Deaf,80149,12
1.29627,103.85767,Opp Suntec City,80151,10
1.29596,103.85795,Suntec City,80159,12
1.30033,103.86245,Opp Nicoll Highway Stn,80161,7
1.30071,103.86336,Nicoll Highway Stn,80169,10
1.30084,103.87715,CP F,80171,1
1.30059,103.87713,Opp CP F,80179,1
1.30508,103.8797,Kallang Squash Ctr,80181,1
1.30504,103.88108,Opp Kallang Squash Ctr,80189,1
1.30161,103.87541,Opp S'pore Indoor Stadium,80191,1
1.30156,103.87514,Stadium Stn,80199,1
1.30713,103.87548,Opp Natl Stadium,80211,7
1.30674,103.87526,Natl Stadium,80219,10
1.31729,103.87811,Blk 45,80229,4
1.31857,103.88011,Opp Blk 53,80231,3
1.31846,103.88051,Bef Blk 53,80239,4
1.31694,103.87986,Blk 49 Mkt/FC,80249,3
1.31009,103.87993,Aft Lor 14 Geylang,80251,4
1.30989,103.87989,Aft Chen Li Presby Ch,80259,6
1.31501,103.87836,Bef Sims Ave,80269,1
1.30511,103.88312,Opp Mountbatten Stn,80271,7
1.30515,103.88342,Mountbatten Stn Exit B,80279,7
1.31608,103.87933,Sims Pl Ter,80289,3
1.31956,103.87229,Blk 82,80291,2
1.31955,103.87197,Opp Blk 82,80299,2
1.31643,103.87349,Bef Blk 19,80301,2
1.31723,103.87299,Aft Geylang West CC,80309,2
1.31443,103.8726,Blk 3B,80311,2
1.31484,103.87262,Geylang West CC,80319,2
1.31532,103.88335,Aft Aljunied Stn,81011,9
1.31362,103.88493,Aft Lor 28 Geylang,81029,9
1.3158,103.88605,Blk 134,81031,9
1.31408,103.88735,Aft Lor 34 Geylang,81049,9
1.31662,103.89033,Sims Ville,81051,9
1.31473,103.89069,Opp Lor 39 Geylang,81069,9
1.31622,103.88168,Opp Aljunied Stn,81081,10
1.31628,103.88202,Aljunied Stn,81089,11
1.31935,103.88173,Sims Urban Oasis,81091,9
1.31982,103.88195,Blk 102,81099,8
1.32112,103.89152,Paya Lebar Green,81101,11
1.32091,103.89117,Opp Paya Lebar Green,81109,11
1.3186,103.89212,Paya Lebar Stn Exit B,81111,13
1.31857,103.89169,Paya Lebar Stn Exit C,81119,12
1.31631,103.89217,Paya Lebar Stn Exit D,81129,11
1.31432,103.89222,Opp Grandlink Sq,81131,5
1.31435,103.89192,Grandlink Sq,81139,4
1.31201,103.89036,Versailles Condo,81141,6
1.31213,103.88966,The Sunny Spring Condo,81149,4
1.31153,103.88785,Kong Hwa Sch,81151,6
1.31168,103.88742,Opp Kong Hwa Sch,81159,4
1.31055,103.88318,Blk 56,81161,6
1.31078,103.88313,Opp Blk 56,81169,4
1.30752,103.88501,Blk 39,81171,8
1.30726,103.88491,Blk 22,81179,10
1.30846,103.88847,Dakota Stn Exit A/Blk 99,81181,8
1.30834,103.88851,Dakota Stn Exit B/Blk 60,81189,10
1.30913,103.8918,Aft Old Airport Rd,81191,8
1.30868,103.89023,Bef Old Airport Rd,81199,10
1.31869,103.88301,Opp Geylang Meth Sec Sch,81201,3
1.31844,103.8843,Geylang Meth Pr Sch,81209,4
1.31905,103.88667,Geylang Polyclinic,81211,3
1.31877,103.88669,Opp Geylang Polyclinic,81219,4
1.31976,103.89015,Opp Blk 1015,81221,3
1.31946,103.89019,Blk 1015,81229,4
1.31389,103.8819,Opp KH Plaza,81231,2
1.31934,103.90181,Eunos Int,82009,13
1.31737,103.8948,Aft Paya Lebar Quarter,82011,13
1.3157,103.8956,Blk 14 Mkt/FC,82029,14
1.31776,103.8972,Blk 416,82032,9
1.31798,103.89824,Blk 414,82033,4
1.31634,103.89892,Joo Chiat Cplx,82049,14
1.3008,103.8974,Aft Tg Katong Stn Exit 2,82051,4
1.30138,103.8974,Bef Tg Katong Stn Exit 3,82059,5
1.31876,103.90227,Eunos Stn/Int,82061,23
1.3171,103.90295,Aft Lor 106 Changi,82069,21
1.30726,103.89545,Opp Tg Katong Girls' Sch,82071,10
1.30801,103.8952,Tg Katong Girls' Sch,82079,9
1.31037,103.89413,Aft Dunman Rd,82081,8
1.31095,103.89425,Aft Ipoh Lane,82089,8
1.31265,103.89411,Aft Queen of Peace Ch,82091,8
1.31299,103.89427,CDAC Bldg,82099,8
1.31519,103.89332,City Plaza,82109,10
1.31612,103.8938,Opp Tg Katong Cplx,82111,1
1.31619,103.89409,Tg Katong Cplx,82119,7
1.30965,103.89658,Questa @ Dunman,82121,4
1.3095,103.89659,Tg Katong Sec Sch,82129,5
1.30956,103.90035,Opp Maranatha Hall,82131,3
1.30939,103.89937,Maranatha Hall,82139,4
1.31084,103.90248,Aft Koon Seng Rd,82141,1
1.31101,103.90136,Bef Koon Seng Rd,82149,2
1.31311,103.90091,Bef Joo Chiat Pl,82151,1
1.31327,103.9005,Aft Tembeling Rd,82159,2
1.31383,103.90307,Bef Mangis Rd,82171,1
1.31383,103.90453,Aft Rambutan Rd,82179,2
1.31423,103.90589,Flora East,82181,1
1.31761,103.89901,Blk 3A,82221,8
1.31753,103.90053,Kg Ubi CC,82229,2
1.3142,103.89368,Opp City Plaza,82231,1
1.30775,103.8985,Opp Tg Katong Sec Sch,82241,1
1.30738,103.89864,Tg Katong Sec Sch,82249,1
1.3051,103.89967,Tg Katong Pr Sch,82251,1
1.30392,103.90009,Opp Tg Katong Pr Sch,82259,1
1.31971,103.90725,Casa Sarina,83011,9
1.31774,103.90635,Aft Kg Eunos,83029,9
1.32027,103.91,Opp Hong San Si Tp,83031,10
1.31849,103.91002,Bef Lor 110 Changi,83049,12
1.31889,103.91223,Mjd Kassim,83059,12
1.32097,103.91333,Kembangan Stn,83062,10
1.3212,103.91485,The Buddhist Union,83063,1
1.31977,103.91505,Bef Siglap Plain,83079,13
1.32139,103.91737,Opp Perpetual Succour Ch,83081,12
1.32076,103.9181,Aft Perpetual Succour Ch,83099,13
1.32067,103.9049,Eunos Stn,83101,17
1.32136,103.90537,Opp Eunos Stn,83109,16
1.32347,103.90527,Blk 17,83111,17
1.32307,103.90561,Opp Blk 16,83119,16
1.31261,103.91063,Bef Lor K Telok Kurau,83121,3
1.31306,103.91061,Aft Ji Xiang Ct,83129,3
1.31631,103.90908,Aft Lor H Telok Kurau,83131,2
1.31451,103.90998,Aft Joo Chiat Pl,83139,3
1.31764,103.90845,Aft Lor G Telok Kurau,83141,2
1.31746,103.90875,Aft Changi Rd,83149,2
1.31488,103.90912,Parkway East Hosp,83151,4
1.3148,103.90948,Opp Parkway East Hosp,83159,4
1.31428,103.90687,Bef Still Rd,83169,4
1.31474,103.91901,Bef Roseburn Ave,83171,2
1.3146,103.91922,Aft Siglap Dr,83179,2
1.31662,103.91755,Aft Bethesda Frankel Ch,83181,3
1.31684,103.91749,Bef Bethesda Frankel Ch,83189,2
1.3173,103.91598,Bef Frankel Dr,83191,3
1.31734,103.91628,Aft Frankel Dr,83199,2
1.31861,103.91441,Bef Frankel Terr,83201,3
1.3187,103.9146,Aft Frankel Terr,83209,2
1.31587,103.91913,Bef Frankel Ave,83219,1
1.31661,103.92084,Bef Carlton Ave,83229,1
1.31727,103.92214,Bef Siglap Dr,83231,2
1.31696,103.92246,Opp Cheviot Hill,83239,2
1.31787,103.92175,Flamingo Valley,83249,3
1.31924,103.922,Bef Jln Khairuddin,83251,1
1.31907,103.92425,Opera Est Pr Sch,83261,1
1.31895,103.92347,Opp Opera Est Pr Sch,83269,1
1.31929,103.92589,Aft Swan Lake Ave,83271,1
1.31883,103.92511,Aft Carmen St,83279,1
1.31965,103.92702,Bef Tosca St,83281,1
1.31473,103.9059,Aft Joo Chiat Pl,83291,5
1.31574,103.90586,Aft Lor G Telok Kurau,83299,7
1.30887,103.90818,Aft East Coast Rd,83301,3
1.31045,103.90807,Aft Still Lane,83309,4
1.31242,103.90693,Aft Lor Nangka,83311,3
1.31269,103.90714,Aft Lor J Telok Kurau,83319,4
1.32169,103.91365,Kembangan Stn,83321,2
1.32199,103.9138,Opp Kembangan Stn,83329,2
1.3235,103.91272,Kg Kembangan CC,83331,1
1.3254,103.9111,Blk 102,83341,1
1.32766,103.91213,Grosvenor View,83351,1
1.32851,103.9145,Hua Yu Mansions,83361,1
1.32625,103.91538,Aft Jln Paras,83371,1
1.32467,103.91452,Bef Jln Kembangan,83381,1
1.32454,103.92904,Bedok Int,84009,38
1.32258,103.92233,Chai Chee Ind Pk,84011,15
1.32222,103.92262,Opp Chai Chee Ind Pk,84019,15
1.32338,103.92509,Blk 32,84021,16
1.32295,103.92518,Opp Blk 32,84029,18
1.32428,103.93004,Bedok Stn Exit B,84031,14
1.32354,103.92886,Bedok Stn Exit A,84039,14
1.32469,103.93469,Blk 221A,84041,14
1.32433,103.93471,Blk 27,84049,14
1.32521,103.93876,Bedok Sports Cplx,84051,10
1.32494,103.93953,Blk 65,84059,11
1.32585,103.94223,The Tanamera Condo,84061,12
1.32549,103.94219,Blk 55,84069,11
1.32067,103.9426,Blk 71,84071,5
1.32099,103.94325,Opp Blk 71,84079,4
1.32044,103.94022,Opp Blk 40,84081,5
1.32068,103.94003,Blk 40,84089,5
1.32298,103.94422,ECO Condo,84101,7
1.32351,103.94412,Bef Bedok View Sec Sch,84109,7
1.31959,103.93574,Opp Blk 17,84111,5
1.31964,103.93523,Blk 18,84119,5
1.31844,103.93103,Aft Bedok Sth Ave 1,84121,8
1.31876,103.93159,Fujitec S'pore Ltd,84129,9
1.32141,103.92757,Opp Panasonic,84131,8
1.32175,103.92772,Panasonic,84139,9
1.32022,103.93817,Opp Lion Hme for Elders,84141,5
1.32048,103.93839,Lion Hme For Elders,84149,5
1.31657,103.93334,Casafina,84151,11
1.31665,103.93304,Opp Casafina/Temasek JC,84159,10
1.32165,103.9324,Blk 3,84161,1
1.32213,103.93211,Opp Blk 3,84169,1
1.32566,103.93534,Blk 220 CP,84191,6
1.32553,103.93556,Opp Blk 220 CP,84199,5
1.3366,103.93309,Bedok Resvr Stn Exit A,84201,8
1.33703,103.93334,Bedok Resvr Stn Exit B,84209,8
1.33012,103.93447,Blk 403,84211,11
1.32941,103.93481,Blk 139,84219,9
1.33186,103.93513,Blk 109,84221,10
1.3316,103.93531,Blk 111,84229,7
1.33174,103.93855,Blk 85,84231,6
1.33152,103.93836,Opp Blk 85,84239,4
1.32861,103.94005,Blk 81,84241,6
1.32942,103.93961,Blk 124,84249,4
1.33347,103.93884,Blk 99,84251,4
1.33329,103.93911,Blk 88,84259,3
1.33419,103.94166,St. Anthony's Cano Sch,84261,4
1.33402,103.94185,Blk 95,84269,3
1.33674,103.94411,Aft Bedok Ind Pk E,84271,4
1.33664,103.9444,Aft Bedok Nth St 5,84279,3
1.32658,103.9404,Blk 180,84281,5
1.32663,103.94017,Opp Blk 180,84289,3
1.338,103.9475,Bedok Nth Depot,84299,2
1.32782,103.92657,Blk 41,84301,5
1.32803,103.92687,Blk 423,84309,5
1.33007,103.92786,Blk 521,84311,3
1.32981,103.92772,Blk 428,84319,2
1.3306,103.92977,Blk 516,84321,3
1.33029,103.9297,Blk 414,84329,2
1.32899,103.931,Opp Blk 416,84331,2
1.3289,103.93078,Blk 416,84339,3
1.3311,103.93198,Opp Fengshan Pr Sch,84341,3
1.33092,103.93233,Fengshan Pr Sch,84349,2
1.32767,103.9341,Bedok Ctrl PO,84351,8
1.32788,103.93408,Opp Bedok Ctrl PO,84359,9
1.32937,103.92462,Blk 547,84361,5
1.32916,103.92461,Blk 45,84369,5
1.33055,103.92624,Blk 546,84371,2
1.33041,103.92646,Opp Blk 546,84379,3
1.33079,103.92426,Blk 544,84381,1
1.33275,103.92448,Blk 534,84391,1
1.33317,103.92698,Opp Blk 550,84401,2
1.33291,103.92669,Blk 550,84409,3
1.33384,103.92928,Blk 526,84411,2
1.33362,103.92923,Blk 512,84419,3
1.33232,103.93032,Blk 510,84421,2
1.33223,103.93014,Blk 515,84429,2
1.33514,103.95022,Blk 3014,84431,2
1.33475,103.95024,Opp Blk 3014,84439,2
1.33322,103.93155,Blk 509,84449,1
1.33564,103.91806,Bedok Nth Stn Exit A,84451,6
1.33632,103.91829,Bet Blks 705/706,84459,6
1.33807,103.91939,Opp Blk 701,84461,5
1.33752,103.91973,Blk 703,84469,5
1.33733,103.922,Blk 745,84471,5
1.33742,103.92253,Blk 713,84479,5
1.33753,103.91533,Aft Bedok Ind Pk C,84481,12
1.33805,103.91619,Opp Bedok Ind Pk C,84489,12
1.33464,103.91414,Blk 629,84491,5
1.33521,103.91402,Blk 140,84499,6
1.33319,103.91599,Christ Ch,84501,4
1.33207,103.91329,Blk 608,84511,4
1.33231,103.93394,Blk 506,84521,8
1.33213,103.93431,Blk 109,84529,8
1.33503,103.91852,Bedok Nth Stn Exit B,84539,6
1.32762,103.92519,Blk 42,84541,2
1.3272,103.92512,Opp Blk 42,84549,2
1.32854,103.92252,Blk 51,84551,1
1.32833,103.92287,Opp Blks 50/51,84559,3
1.32805,103.91974,Blk 53,84561,1
1.32797,103.92011,Opp Blk 53,84569,3
1.32653,103.91874,Opp Blk 55,84571,1
