source_url,source_slug,name,row_count,pages_scraped,oldest_date,status,error
https://www.edgeprop.sg/condo-apartment/skyline-360-st-thomas-walk,skyline-360-st-thomas-walk,SKYLINE 360 @ ST THOMAS WALK,13,3,2013-06-07,ok,
https://www.edgeprop.sg/condo-apartment/skyline-orchard-boulevard,skyline-orchard-boulevard,SKYLINE @ ORCHARD BOULEVARD,4,2,2010-07-21,ok,
https://www.edgeprop.sg/condo-apartment/skyline-residences,skyline-residences,SKYLINE RESIDENCES,80,9,2018-03-08,ok,
https://www.edgeprop.sg/condo-apartment/skypark,skypark,SKYPARK,5,2,2009-03-13,ok,
https://www.edgeprop.sg/condo-apartment/skysuites17,skysuites17,SKYSUITES17,48,6,2017-11-13,ok,
https://www.edgeprop.sg/condo-apartment/skysuitesanson,skysuitesanson,SKYSUITES@ANSON,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/smailing-court,smailing-court,SMAILING COURT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/smart-house,smart-house,SMART HOUSE,0,1,1999-07-08,ok,
https://www.edgeprop.sg/condo-apartment/soho-188,soho-188,SOHO 188,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/soho-farrer,soho-farrer,SOHO @ FARRER,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/soleil-sinaran,soleil-sinaran,SOLEIL @ SINARAN,87,9,2021-07-08,ok,
https://www.edgeprop.sg/condo-apartment/sommerville-court,sommerville-court,SOMMERVILLE COURT,0,1,2005-08-08,ok,
https://www.edgeprop.sg/condo-apartment/sommerville-grandeur,sommerville-grandeur,SOMMERVILLE GRANDEUR,14,3,2011-04-19,ok,
https://www.edgeprop.sg/condo-apartment/sommerville-loft,sommerville-loft,SOMMERVILLE LOFT,3,2,2003-03-17,ok,
https://www.edgeprop.sg/condo-apartment/sommerville-park,sommerville-park,SOMMERVILLE PARK,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sophia-98,sophia-98,SOPHIA 98,3,2,2003-03-21,ok,
https://www.edgeprop.sg/condo-apartment/sophia-apartments,sophia-apartments,SOPHIA APARTMENTS,0,1,1999-03-15,ok,
https://www.edgeprop.sg/condo-apartment/sophia-court,sophia-court,SOPHIA COURT,0,1,2004-07-21,ok,
https://www.edgeprop.sg/condo-apartment/sophia-flats,sophia-flats,SOPHIA FLATS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sophia-lodge,sophia-lodge,SOPHIA LODGE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sophia-mansion,sophia-mansion,SOPHIA MANSION,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sophia-residence,sophia-residence,SOPHIA RESIDENCE,57,7,2018-04-13,ok,
https://www.edgeprop.sg/condo-apartment/sophia-villa,sophia-villa,SOPHIA VILLA,0,1,2006-03-14,ok,
https://www.edgeprop.sg/condo-apartment/southaven-i,southaven-i,SOUTHAVEN I,39,5,2018-04-16,ok,
https://www.edgeprop.sg/condo-apartment/southaven-ii,southaven-ii,SOUTHAVEN II,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/southbank,southbank,SOUTHBANK,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/spa-building,spa-building,SPA BUILDING,0,1,1995-12-21,ok,
https://www.edgeprop.sg/condo-apartment/space-kovan,space-kovan,SPACE @ KOVAN,51,7,2011-03-21,ok,
https://www.edgeprop.sg/condo-apartment/spanish-village,spanish-village,SPANISH VILLAGE,30,4,2016-08-05,ok,
https://www.edgeprop.sg/condo-apartment/spottiswoode-18,spottiswoode-18,SPOTTISWOODE 18,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/spottiswoode-apartment,spottiswoode-apartment,SPOTTISWOODE APARTMENT,0,1,2000-10-17,ok,
https://www.edgeprop.sg/condo-apartment/spottiswoode-park,spottiswoode-park,SPOTTISWOODE PARK,75,9,2016-10-25,ok,
https://www.edgeprop.sg/condo-apartment/spottiswoode-residences,spottiswoode-residences,SPOTTISWOODE RESIDENCES,88,10,2018-03-08,ok,
https://www.edgeprop.sg/condo-apartment/spring-katong,spring-katong,SPRING @ KATONG,19,3,2012-09-03,ok,
https://www.edgeprop.sg/condo-apartment/spring-langsat,spring-langsat,SPRING @ LANGSAT,15,3,2010-07-29,ok,
https://www.edgeprop.sg/condo-apartment/spring-court,spring-court,SPRING COURT,0,1,1997-05-16,ok,
https://www.edgeprop.sg/condo-apartment/spring-gardens,spring-gardens,SPRING GARDENS,1,2,2000-08-25,ok,
https://www.edgeprop.sg/condo-apartment/spring-grove,spring-grove,SPRING GROVE,111,13,2016-09-21,ok,
https://www.edgeprop.sg/condo-apartment/spring-mansion,spring-mansion,SPRING MANSION,0,1,1998-01-07,ok,
https://www.edgeprop.sg/condo-apartment/springdale-condominium,springdale-condominium,SPRINGDALE CONDOMINIUM,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/springvale,springvale,SPRINGVALE,7,2,2009-10-26,ok,
https://www.edgeprop.sg/condo-apartment/springwell-mansion,springwell-mansion,SPRINGWELL MANSION,0,1,1996-05-05,ok,
https://www.edgeprop.sg/condo-apartment/st-francis-court,st-francis-court,ST FRANCIS COURT,32,5,2011-11-14,ok,
https://www.edgeprop.sg/condo-apartment/st-francis-lodge,st-francis-lodge,ST FRANCIS LODGE,10,2,2012-10-19,ok,
https://www.edgeprop.sg/condo-apartment/st-martin-residence,st-martin-residence,ST MARTIN RESIDENCE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/st-martins-apartment,st-martins-apartment,ST MARTIN'S APARTMENT,4,2,1996-09-10,ok,
https://www.edgeprop.sg/condo-apartment/st-martins-court,st-martins-court,ST MARTIN'S COURT,0,1,1996-10-05,ok,
https://www.edgeprop.sg/condo-apartment/st-martins-lodge,st-martins-lodge,ST MARTIN'S LODGE,0,1,1995-03-01,ok,
https://www.edgeprop.sg/condo-apartment/st-martins-mansion,st-martins-mansion,ST MARTIN'S MANSION,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/st-michael-regency,st-michael-regency,ST MICHAEL REGENCY,18,3,2011-05-12,ok,
https://www.edgeprop.sg/condo-apartment/st-michael-villa,st-michael-villa,ST MICHAEL VILLA,0,1,1999-12-15,ok,
https://www.edgeprop.sg/condo-apartment/st-michaels-condominium,st-michaels-condominium,ST MICHAEL'S CONDOMINIUM,9,2,2010-11-10,ok,
https://www.edgeprop.sg/condo-apartment/st-michaels-court,st-michaels-court,ST MICHAEL'S COURT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/st-michaels-place,st-michaels-place,ST MICHAEL'S PLACE,23,4,2011-01-12,ok,
https://www.edgeprop.sg/condo-apartment/st-patricks-court,st-patricks-court,ST PATRICK'S COURT,3,2,1996-04-25,ok,
https://www.edgeprop.sg/condo-apartment/st-patricks-garden,st-patricks-garden,ST PATRICK'S GARDEN,0,1,2009-06-10,ok,
https://www.edgeprop.sg/condo-apartment/st-patricks-green,st-patricks-green,ST PATRICK'S GREEN,5,2,2000-11-01,ok,
https://www.edgeprop.sg/condo-apartment/st-patricks-loft,st-patricks-loft,ST PATRICK'S LOFT,10,2,2013-09-23,ok,
https://www.edgeprop.sg/condo-apartment/st-patricks-residences,st-patricks-residences,ST PATRICK'S RESIDENCES,31,5,2016-02-16,ok,
https://www.edgeprop.sg/condo-apartment/st-patricks-view,st-patricks-view,ST PATRICK'S VIEW,0,1,1999-01-01,ok,
https://www.edgeprop.sg/condo-apartment/st-patricks-villa,st-patricks-villa,ST PATRICK'S VILLA,0,1,2002-01-01,ok,
https://www.edgeprop.sg/condo-apartment/st-regis-residences-singapore,st-regis-residences-singapore,ST REGIS RESIDENCES SINGAPORE,59,7,2017-07-28,ok,
https://www.edgeprop.sg/condo-apartment/st-thomas-apartment,st-thomas-apartment,ST THOMAS APARTMENT,0,1,1995-03-01,ok,
https://www.edgeprop.sg/condo-apartment/st-thomas-court,st-thomas-court,ST THOMAS COURT,2,2,1996-04-11,ok,
https://www.edgeprop.sg/condo-apartment/st-thomas-lodge,st-thomas-lodge,ST THOMAS LODGE,0,1,2011-04-06,ok,
https://www.edgeprop.sg/condo-apartment/st-thomas-mansions,st-thomas-mansions,ST THOMAS MANSIONS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/st-thomas-suites,st-thomas-suites,ST THOMAS SUITES,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/st-thomas-view,st-thomas-view,ST THOMAS VIEW,0,1,2006-06-30,ok,
https://www.edgeprop.sg/condo-apartment/st-thomas-ville,st-thomas-ville,ST THOMAS VILLE,0,1,2003-05-30,ok,
https://www.edgeprop.sg/condo-apartment/stadia,stadia,STADIA,21,4,2012-10-01,ok,
https://www.edgeprop.sg/condo-apartment/star-mansions,star-mansions,STAR MANSIONS,0,1,2000-08-03,ok,
https://www.edgeprop.sg/condo-apartment/starlight-suites,starlight-suites,STARLIGHT SUITES,45,6,2017-07-21,ok,
https://www.edgeprop.sg/condo-apartment/starpoint,starpoint,STARPOINT,1,1,2002-04-01,ok,
https://www.edgeprop.sg/condo-apartment/starville,starville,STARVILLE,66,8,2018-02-07,ok,
https://www.edgeprop.sg/condo-apartment/38-stevens-road,38-stevens-road,38 STEVENS ROAD,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/stevens-loft,stevens-loft,STEVENS LOFT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/stevens-suites,stevens-suites,STEVENS SUITES,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/still-mansions,still-mansions,STILL MANSIONS,7,2,2012-04-26,ok,
https://www.edgeprop.sg/condo-apartment/stillingia-court,stillingia-court,STILLINGIA COURT,0,1,2004-12-27,ok,
https://www.edgeprop.sg/condo-apartment/stillz-residence,stillz-residence,STILLZ RESIDENCE,9,2,2012-05-21,ok,
https://www.edgeprop.sg/condo-apartment/straits-residences,straits-residences,STRAITS RESIDENCES,9,2,2012-11-29,ok,
https://www.edgeprop.sg/condo-apartment/strata,strata,STRATA,29,4,2017-02-06,ok,
https://www.edgeprop.sg/condo-apartment/stratford-court,stratford-court,STRATFORD COURT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/studio-3,studio-3,STUDIO 3,13,3,2013-01-15,ok,
https://www.edgeprop.sg/condo-apartment/studio8,studio8,STUDIO8,12,3,2012-03-08,ok,
https://www.edgeprop.sg/condo-apartment/studios-marne,studios-marne,STUDIOS @ MARNE,15,3,2012-06-04,ok,
https://www.edgeprop.sg/condo-apartment/studiostembeling,studiostembeling,STUDIOS@TEMBELING,14,3,2010-09-15,ok,
https://www.edgeprop.sg/condo-apartment/sturdee-view,sturdee-view,STURDEE VIEW,3,2,2006-06-26,ok,
https://www.edgeprop.sg/condo-apartment/suffolk-apartment,suffolk-apartment,SUFFOLK APARTMENT,0,1,1997-05-15,ok,
https://www.edgeprop.sg/condo-apartment/suffolk-premier,suffolk-premier,SUFFOLK PREMIER,11,3,2011-06-09,ok,
https://www.edgeprop.sg/condo-apartment/sui-generis,sui-generis,SUI GENERIS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/suites-123,suites-123,SUITES 123,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/suites-28,suites-28,SUITES 28,25,4,2012-04-24,ok,
https://www.edgeprop.sg/condo-apartment/suites-amber,suites-amber,SUITES @ AMBER,10,2,2012-05-22,ok,
https://www.edgeprop.sg/condo-apartment/suites-cairnhill,suites-cairnhill,SUITES @ CAIRNHILL,0,1,2007-05-22,ok,
https://www.edgeprop.sg/condo-apartment/suites-eastcoast,suites-eastcoast,SUITES @ EASTCOAST,43,6,2015-03-23,ok,
https://www.edgeprop.sg/condo-apartment/suites-eunos,suites-eunos,SUITES @ EUNOS,11,3,2010-12-09,ok,
https://www.edgeprop.sg/condo-apartment/suites-guillemard,suites-guillemard,SUITES @ GUILLEMARD,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/suites-katong,suites-katong,SUITES@ KATONG,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/suites-kovan,suites-kovan,SUITES @ KOVAN,12,3,2010-02-13,ok,
https://www.edgeprop.sg/condo-apartment/suites-newton,suites-newton,SUITES @ NEWTON,21,4,2014-03-19,ok,
https://www.edgeprop.sg/condo-apartment/suites-owen,suites-owen,SUITES @ OWEN,10,2,2011-02-10,ok,
https://www.edgeprop.sg/condo-apartment/suites-paya-lebar,suites-paya-lebar,SUITES @ PAYA LEBAR,61,8,2014-08-27,ok,
https://www.edgeprop.sg/condo-apartment/suites-shrewsbury,suites-shrewsbury,SUITES @ SHREWSBURY,11,3,2010-06-21,ok,
https://www.edgeprop.sg/condo-apartment/suites-sims,suites-sims,SUITES @ SIMS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/suites-surrey,suites-surrey,SUITES @ SURREY,3,2,2009-09-05,ok,
https://www.edgeprop.sg/condo-apartment/suites-topaz,suites-topaz,SUITES @ TOPAZ,20,3,2013-06-13,ok,
https://www.edgeprop.sg/condo-apartment/suites-at-bukit-timah,suites-at-bukit-timah,SUITES AT BUKIT TIMAH,18,3,2012-09-06,ok,
https://www.edgeprop.sg/condo-apartment/suites-at-orchard,suites-at-orchard,SUITES AT ORCHARD,21,4,2016-03-10,ok,
https://www.edgeprop.sg/condo-apartment/suites-de-laurel,suites-de-laurel,SUITES DE LAUREL,27,4,2014-09-01,ok,
https://www.edgeprop.sg/condo-apartment/suites-twenty-two,suites-twenty-two,SUITES TWENTY-TWO,8,2,2011-12-05,ok,
https://www.edgeprop.sg/condo-apartment/suitesbraddell,suitesbraddell,SUITES@BRADDELL,13,3,2011-08-02,ok,
https://www.edgeprop.sg/condo-apartment/suiteschangi,suiteschangi,SUITES@CHANGI,20,3,2013-04-18,ok,
https://www.edgeprop.sg/condo-apartment/sultan-gate-place,sultan-gate-place,SULTAN GATE PLACE,0,1,1999-10-11,ok,
https://www.edgeprop.sg/condo-apartment/summer-apartments,summer-apartments,SUMMER APARTMENTS,0,1,2001-06-04,ok,
https://www.edgeprop.sg/condo-apartment/summer-green,summer-green,SUMMER GREEN,5,2,2003-09-17,ok,
https://www.edgeprop.sg/condo-apartment/summer-scent,summer-scent,SUMMER SCENT,8,2,2011-01-28,ok,
https://www.edgeprop.sg/condo-apartment/summer-view,summer-view,SUMMER VIEW,1,2,1998-09-01,ok,
https://www.edgeprop.sg/condo-apartment/summerdale,summerdale,SUMMERDALE,69,7,2021-07-09,ok,
https://www.edgeprop.sg/condo-apartment/summerhill,summerhill,SUMMERHILL,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sun-court,sun-court,SUN COURT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sun-plaza,sun-plaza,SUN PLAZA,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sun-rosier,sun-rosier,SUN ROSIER,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sunbird-view,sunbird-view,SUNBIRD VIEW,2,1,2001-01-01,ok,
https://www.edgeprop.sg/condo-apartment/sunflower-court,sunflower-court,SUNFLOWER COURT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sunflower-grandeur,sunflower-grandeur,SUNFLOWER GRANDEUR,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sunflower-lodge,sunflower-lodge,SUNFLOWER LODGE,2,2,2003-02-09,ok,
https://www.edgeprop.sg/condo-apartment/sunflower-mansions,sunflower-mansions,SUNFLOWER MANSIONS,2,2,2000-08-30,ok,
https://www.edgeprop.sg/condo-apartment/sunflower-regency,sunflower-regency,SUNFLOWER REGENCY,5,2,2008-06-28,ok,
https://www.edgeprop.sg/condo-apartment/sunflower-residence,sunflower-residence,SUNFLOWER RESIDENCE,6,2,2001-05-30,ok,
https://www.edgeprop.sg/condo-apartment/sunflower-view,sunflower-view,SUNFLOWER VIEW,9,2,2007-07-17,ok,
https://www.edgeprop.sg/condo-apartment/sunglade,sunglade,SUNGLADE,83,9,2021-07-07,ok,
https://www.edgeprop.sg/condo-apartment/sunhaven,sunhaven,SUNHAVEN,73,9,2017-07-28,ok,
https://www.edgeprop.sg/condo-apartment/sunny-grove,sunny-grove,SUNNY GROVE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sunny-palms,sunny-palms,SUNNY PALMS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sunny-parc,sunny-parc,SUNNY PARC,5,2,2011-06-30,ok,
https://www.edgeprop.sg/condo-apartment/sunrise-gardens,sunrise-gardens,SUNRISE GARDENS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sunset-lodge,sunset-lodge,SUNSET LODGE,5,2,1997-03-14,ok,
https://www.edgeprop.sg/condo-apartment/sunshine-apartments,sunshine-apartments,SUNSHINE APARTMENTS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sunshine-grandeur,sunshine-grandeur,SUNSHINE GRANDEUR,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sunshine-grove,sunshine-grove,SUNSHINE GROVE,3,2,2003-11-03,ok,
https://www.edgeprop.sg/condo-apartment/sunshine-lodge,sunshine-lodge,SUNSHINE LODGE,6,2,2007-12-07,ok,
https://www.edgeprop.sg/condo-apartment/sunshine-loft,sunshine-loft,SUNSHINE LOFT,3,2,2005-05-24,ok,
https://www.edgeprop.sg/condo-apartment/sunshine-mansions,sunshine-mansions,SUNSHINE MANSIONS,9,2,2010-02-17,ok,
https://www.edgeprop.sg/condo-apartment/sunshine-plaza,sunshine-plaza,SUNSHINE PLAZA,38,5,2017-07-28,ok,
https://www.edgeprop.sg/condo-apartment/sunshine-regency,sunshine-regency,SUNSHINE REGENCY,11,3,2010-08-12,ok,
https://www.edgeprop.sg/condo-apartment/sunshine-residence,sunshine-residence,SUNSHINE RESIDENCE,8,2,2009-07-22,ok,
https://www.edgeprop.sg/condo-apartment/sunville,sunville,SUNVILLE,28,4,2016-10-24,ok,
https://www.edgeprop.sg/condo-apartment/surrey-mansions,surrey-mansions,SURREY MANSIONS,0,1,1998-10-20,ok,
https://www.edgeprop.sg/condo-apartment/surrey-point,surrey-point,SURREY POINT,1,1,2002-09-03,ok,
https://www.edgeprop.sg/condo-apartment/surrey-tower,surrey-tower,SURREY TOWER,0,1,1995-05-01,ok,
https://www.edgeprop.sg/condo-apartment/sutton-place,sutton-place,SUTTON PLACE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sycamore-tree,sycamore-tree,SYCAMORE TREE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/sylvan-lodge,sylvan-lodge,SYLVAN LODGE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/symphony-heights,symphony-heights,SYMPHONY HEIGHTS,69,8,2018-05-08,ok,
https://www.edgeprop.sg/condo-apartment/tai-gin-apartments,tai-gin-apartments,TAI GIN APARTMENTS,0,1,2006-12-08,ok,
https://www.edgeprop.sg/condo-apartment/tai-keng-court,tai-keng-court,TAI KENG COURT,0,1,1996-10-31,ok,
https://www.edgeprop.sg/condo-apartment/tai-keng-shopping-centre,tai-keng-shopping-centre,TAI KENG SHOPPING CENTRE,0,1,2004-04-21,ok,
https://www.edgeprop.sg/condo-apartment/tai-wah-building,tai-wah-building,TAI WAH BUILDING,0,1,1997-09-01,ok,
https://www.edgeprop.sg/condo-apartment/taipan-grand,taipan-grand,TAIPAN GRAND,4,2,2009-09-30,ok,
https://www.edgeprop.sg/condo-apartment/taipan-jade,taipan-jade,TAIPAN JADE,5,2,2003-07-16,ok,
https://www.edgeprop.sg/condo-apartment/taipan-regency,taipan-regency,TAIPAN REGENCY,6,2,2010-08-02,ok,
https://www.edgeprop.sg/condo-apartment/tampines-court,tampines-court,TAMPINES COURT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/tan-tong-meng-tower,tan-tong-meng-tower,TAN TONG MENG TOWER,7,2,2005-07-20,ok,
https://www.edgeprop.sg/condo-apartment/tanah-merah-mansion,tanah-merah-mansion,TANAH MERAH MANSION,13,3,2010-06-08,ok,
https://www.edgeprop.sg/condo-apartment/tanamera-crest,tanamera-crest,TANAMERA CREST,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/tangerine-grove,tangerine-grove,TANGERINE GROVE,19,3,2017-08-04,ok,
https://www.edgeprop.sg/condo-apartment/tanglin-hill-condominium,tanglin-hill-condominium,TANGLIN HILL CONDOMINIUM,5,2,2007-06-18,ok,
https://www.edgeprop.sg/condo-apartment/tanglin-hill-meadows,tanglin-hill-meadows,TANGLIN HILL MEADOWS,7,2,2005-07-21,ok,
https://www.edgeprop.sg/condo-apartment/tanglin-park,tanglin-park,TANGLIN PARK,46,6,2016-05-05,ok,
https://www.edgeprop.sg/condo-apartment/tanglin-regency,tanglin-regency,TANGLIN REGENCY,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/tanglin-residences,tanglin-residences,TANGLIN RESIDENCES,13,3,2009-09-01,ok,
https://www.edgeprop.sg/condo-apartment/tanglin-studio,tanglin-studio,TANGLIN STUDIO,0,1,1999-06-01,ok,
https://www.edgeprop.sg/condo-apartment/tanglin-view,tanglin-view,TANGLIN VIEW,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/tanjong-ria-condominium,tanjong-ria-condominium,TANJONG RIA CONDOMINIUM,52,7,2016-05-23,ok,
https://www.edgeprop.sg/condo-apartment/tanqueelan-suites,tanqueelan-suites,TANQUEELAN SUITES,2,2,2003-10-07,ok,
https://www.edgeprop.sg/condo-apartment/tarng-chern-building,tarng-chern-building,TARNG CHERN BUILDING,0,1,2001-01-16,ok,
https://www.edgeprop.sg/condo-apartment/tat-lee-court,tat-lee-court,TAT LEE COURT,0,1,1995-07-01,ok,
https://www.edgeprop.sg/condo-apartment/teachers-housing-estate,teachers-housing-estate,TEACHER'S HOUSING ESTATE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/teck-guan-ville,teck-guan-ville,TECK GUAN VILLE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/telok-blangah-house,telok-blangah-house,TELOK BLANGAH HOUSE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/telok-indah,telok-indah,TELOK INDAH,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/telok-kurau-court,telok-kurau-court,TELOK KURAU COURT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/telok-kurau-lodge,telok-kurau-lodge,TELOK KURAU LODGE,0,1,2002-01-13,ok,
https://www.edgeprop.sg/condo-apartment/telok-kurau-mansion,telok-kurau-mansion,TELOK KURAU MANSION,0,1,1995-05-01,ok,
https://www.edgeprop.sg/condo-apartment/telok-kurau-view,telok-kurau-view,TELOK KURAU VIEW,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/telok-mansion,telok-mansion,TELOK MANSION,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/tembeling-centre,tembeling-centre,TEMBELING CENTRE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/tembeling-court,tembeling-court,TEMBELING COURT,4,2,2011-06-14,ok,
https://www.edgeprop.sg/condo-apartment/tembeling-grove,tembeling-grove,TEMBELING GROVE,7,2,2006-11-12,ok,
https://www.edgeprop.sg/condo-apartment/tembeling-mansions,tembeling-mansions,TEMBELING MANSIONS,3,2,1996-02-14,ok,
https://www.edgeprop.sg/condo-apartment/tembeling-residence,tembeling-residence,TEMBELING RESIDENCE,5,2,2010-08-25,ok,
https://www.edgeprop.sg/condo-apartment/ten-suffolk,ten-suffolk,TEN @ SUFFOLK,10,2,2014-12-16,ok,
https://www.edgeprop.sg/condo-apartment/teresa-ville,teresa-ville,TERESA VILLE,31,5,2014-06-17,ok,
https://www.edgeprop.sg/condo-apartment/terrasse,terrasse,TERRASSE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/terrene-at-bukit-timah,terrene-at-bukit-timah,TERRENE AT BUKIT TIMAH,40,5,2017-09-27,ok,
https://www.edgeprop.sg/condo-apartment/tessa-lodge,tessa-lodge,TESSA LODGE,4,2,2007-02-26,ok,
https://www.edgeprop.sg/condo-apartment/textile-centre,textile-centre,TEXTILE CENTRE,34,5,2015-02-13,ok,
https://www.edgeprop.sg/condo-apartment/tg-mansion,tg-mansion,TG MANSION,4,2,1995-03-01,ok,
https://www.edgeprop.sg/condo-apartment/the-101,the-101,THE 101,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/the-aberdeen,the-aberdeen,THE ABERDEEN,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/the-abode-at-devonshire,the-abode-at-devonshire,THE ABODE AT DEVONSHIRE,8,2,2011-10-21,ok,
https://www.edgeprop.sg/condo-apartment/the-acacias,the-acacias,THE ACACIAS,22,4,2013-03-15,ok,
https://www.edgeprop.sg/condo-apartment/the-adara,the-adara,THE ADARA,5,2,2009-04-14,ok,
https://www.edgeprop.sg/condo-apartment/the-albany,the-albany,THE ALBANY,0,1,1999-04-03,ok,
https://www.edgeprop.sg/condo-apartment/the-albracca,the-albracca,THE ALBRACCA,0,1,2000-05-03,ok,
https://www.edgeprop.sg/condo-apartment/the-alcove,the-alcove,THE ALCOVE,30,4,2017-06-07,ok,
https://www.edgeprop.sg/condo-apartment/the-amarelle,the-amarelle,THE AMARELLE,17,3,2016-02-18,ok,
https://www.edgeprop.sg/condo-apartment/the-ambra,the-ambra,THE AMBRA,10,2,2012-07-23,ok,
https://www.edgeprop.sg/condo-apartment/the-ambrosia,the-ambrosia,THE AMBROSIA,10,2,2015-02-16,ok,
https://www.edgeprop.sg/condo-apartment/the-amerald-studio,the-amerald-studio,THE AMERALD STUDIO,0,1,2011-06-16,ok,
https://www.edgeprop.sg/condo-apartment/the-amery,the-amery,THE AMERY,15,3,2014-06-11,ok,
https://www.edgeprop.sg/condo-apartment/the-amston,the-amston,THE AMSTON,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/the-anchorage,the-anchorage,THE ANCHORAGE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/the-ansley,the-ansley,THE ANSLEY,26,4,2014-03-14,ok,
https://www.edgeprop.sg/condo-apartment/the-arc-at-draycott,the-arc-at-draycott,THE ARC AT DRAYCOTT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/the-arcadia,the-arcadia,THE ARCADIA,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/the-ardmore,the-ardmore,THE ARDMORE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/the-ariel,the-ariel,THE ARIEL,9,2,2011-05-19,ok,
https://www.edgeprop.sg/condo-apartment/the-aristo-amber,the-aristo-amber,THE ARISTO @ AMBER,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/the-arizon,the-arizon,THE ARIZON,3,2,2010-05-12,ok,
https://www.edgeprop.sg/condo-apartment/the-armadale,the-armadale,THE ARMADALE,15,3,2007-07-23,ok,
https://www.edgeprop.sg/condo-apartment/the-arris,the-arris,THE ARRIS,20,3,2014-09-25,ok,
https://www.edgeprop.sg/condo-apartment/the-arte,the-arte,THE ARTE,71,9,2017-09-28,ok,
https://www.edgeprop.sg/condo-apartment/the-aspine,the-aspine,THE ASPINE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/the-aston,the-aston,THE ASTON,28,4,2016-11-11,ok,
https://www.edgeprop.sg/condo-apartment/the-atria-at-meyer,the-atria-at-meyer,THE ATRIA AT MEYER,31,5,2014-07-24,ok,
https://www.edgeprop.sg/condo-apartment/the-axis,the-axis,THE AXIS,25,4,2011-12-01,ok,
https://www.edgeprop.sg/condo-apartment/the-azure,the-azure,THE AZURE,25,4,2014-04-16,ok,
https://www.edgeprop.sg/condo-apartment/the-azzuro,the-azzuro,THE AZZURO,3,2,2008-05-22,ok,
https://www.edgeprop.sg/condo-apartment/the-bale,the-bale,THE BALE,15,3,2010-05-21,ok,
https://www.edgeprop.sg/condo-apartment/the-balmoral,the-balmoral,THE BALMORAL,7,2,2007-12-28,ok,
