Project,planning_area,Postal District,Date of Sale,Address,Street,Bedrooms,Unit Price ($psf),Price ($),Type,Tenure,Sale Type,Area (sqft),Area (sqm),Type of Area,Purchaser Address,Source,source_quality,source_url,source_slug
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,33 Canberra Drive #02-XX,33 Canberra Drive,2,1455,1049000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,721,66.983,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,33 Canberra Drive #01-XX,33 Canberra Drive,3,1433,1296000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,904,83.984,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,33 Canberra Drive #05-XX,33 Canberra Drive,3,1283,1381000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1076,99.964,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,33 Canberra Drive #04-XX,33 Canberra Drive,3,1473,1332000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,904,83.984,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #04-XX,35 Canberra Drive,2,1504,1133000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #03-XX,35 Canberra Drive,2,1496,1127000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #01-XX,35 Canberra Drive,2,1468,1106000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #05-XX,35 Canberra Drive,2,1330,1160000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,872,81.011,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #02-XX,35 Canberra Drive,2,1480,1115000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #04-XX,35 Canberra Drive,2,1509,1137000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #03-XX,35 Canberra Drive,2,1501,1131000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #02-XX,35 Canberra Drive,2,1485,1119000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #05-XX,35 Canberra Drive,2,1266,1172000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,926,86.028,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #02-XX,35 Canberra Drive,2,1454,986000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,678,62.988,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #03-XX,35 Canberra Drive,2,1472,998000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,678,62.988,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #03-XX,35 Canberra Drive,3,1429,1369000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #01-XX,35 Canberra Drive,3,1400,1341000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #04-XX,35 Canberra Drive,3,1437,1377000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,35 Canberra Drive #01-XX,35 Canberra Drive,2,1473,1110000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,37 Canberra Drive #01-XX,37 Canberra Drive,2,1501,1131000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,37 Canberra Drive #03-XX,37 Canberra Drive,2,1529,1152000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,37 Canberra Drive #02-XX,37 Canberra Drive,2,1513,1140000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,37 Canberra Drive #04-XX,37 Canberra Drive,2,1537,1158000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,37 Canberra Drive #03-XX,37 Canberra Drive,4,1460,1902000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1302,120.96,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,37 Canberra Drive #04-XX,37 Canberra Drive,4,1469,1913000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1302,120.96,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,39 Canberra Drive #04-XX,39 Canberra Drive,3,1475,1635000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,39 Canberra Drive #02-XX,39 Canberra Drive,3,1449,1607000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,39 Canberra Drive #01-XX,39 Canberra Drive,3,1437,1593000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,39 Canberra Drive #05-XX,39 Canberra Drive,3,1301,1723000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1324,123.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,39 Canberra Drive #04-XX,39 Canberra Drive,3,1494,1656000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,39 Canberra Drive #03-XX,39 Canberra Drive,3,1485,1646000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,39 Canberra Drive #03-XX,39 Canberra Drive,4,1473,1918000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1302,120.96,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,41 Canberra Drive #02-XX,41 Canberra Drive,4,1444,1881000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1302,120.96,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,41 Canberra Drive #02-XX,41 Canberra Drive,2,1522,1147000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,41 Canberra Drive #04-XX,41 Canberra Drive,2,1546,1165000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,43 Canberra Drive #03-XX,43 Canberra Drive,3,1471,1409000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,43 Canberra Drive #02-XX,43 Canberra Drive,3,1454,1393000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,43 Canberra Drive #04-XX,43 Canberra Drive,3,1479,1417000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,43 Canberra Drive #01-XX,43 Canberra Drive,3,1420,1360000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,43 Canberra Drive #02-XX,43 Canberra Drive,3,1475,1413000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,43 Canberra Drive #04-XX,43 Canberra Drive,3,1500,1437000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,43 Canberra Drive #03-XX,43 Canberra Drive,2,1526,1035000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,678,62.988,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,43 Canberra Drive #03-XX,43 Canberra Drive,3,1476,1414000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,43 Canberra Drive #05-XX,43 Canberra Drive,3,1272,1479000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1163,108.046,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,43 Canberra Drive #02-XX,43 Canberra Drive,3,1459,1398000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,43 Canberra Drive #04-XX,43 Canberra Drive,2,1513,1140000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,45 Canberra Drive #03-XX,45 Canberra Drive,3,1466,1625000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,45 Canberra Drive #04-XX,45 Canberra Drive,3,1475,1635000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,45 Canberra Drive #02-XX,45 Canberra Drive,4,1418,1847000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1302,120.96,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,45 Canberra Drive #04-XX,45 Canberra Drive,4,1443,1879000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1302,120.96,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,47 Canberra Drive #02-XX,47 Canberra Drive,2,1489,1122000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,47 Canberra Drive #03-XX,47 Canberra Drive,3,1492,1429000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,47 Canberra Drive #05-XX,47 Canberra Drive,2,1548,1050000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,678,62.988,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,47 Canberra Drive #03-XX,47 Canberra Drive,2,1526,1035000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,678,62.988,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,47 Canberra Drive #02-XX,47 Canberra Drive,3,1475,1413000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,47 Canberra Drive #04-XX,47 Canberra Drive,3,1500,1437000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,47 Canberra Drive #01-XX,47 Canberra Drive,3,1462,1401000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,47 Canberra Drive #03-XX,47 Canberra Drive,3,1449,1606000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,47 Canberra Drive #04-XX,47 Canberra Drive,3,1458,1616000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #02-XX,49 Canberra Drive,3,1432,1588000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #04-XX,49 Canberra Drive,3,1458,1616000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #03-XX,49 Canberra Drive,3,1449,1606000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #04-XX,49 Canberra Drive,3,1466,1404000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #01-XX,49 Canberra Drive,3,1428,1368000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #03-XX,49 Canberra Drive,3,1457,1396000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #02-XX,49 Canberra Drive,3,1441,1380000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #02-XX,49 Canberra Drive,2,1454,986000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,678,62.988,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #01-XX,49 Canberra Drive,2,1416,960000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,678,62.988,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #03-XX,49 Canberra Drive,2,1472,998000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,678,62.988,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #04-XX,49 Canberra Drive,2,1477,1113000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #03-XX,49 Canberra Drive,2,1469,1107000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #02-XX,49 Canberra Drive,2,1453,1095000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #04-XX,49 Canberra Drive,3,1479,1417000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,958,89.001,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #04-XX,49 Canberra Drive,2,1513,1140000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #03-XX,49 Canberra Drive,2,1505,1134000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #01-XX,49 Canberra Drive,2,1441,1086000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,49 Canberra Drive #02-XX,49 Canberra Drive,2,1489,1122000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,51 Canberra Drive #04-XX,51 Canberra Drive,4,1443,1879000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1302,120.96,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,51 Canberra Drive #02-XX,51 Canberra Drive,3,1419,1573000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,53 Canberra Drive #04-XX,53 Canberra Drive,3,1444,1601000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
THE WATERGARDENS AT CANBERRA,SEMBAWANG,27,28 Aug 2021,55 Canberra Drive #03-XX,55 Canberra Drive,2,1490,1123000,"Apartment, Condominium",99 yrs from 08/06/2020,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/the-watergardens-at-canberra,the-watergardens-at-canberra
