project,block,unit,area_sqft,bedrooms,chart_status,chart_sold_date,source_url,source_as_of,huttons_status,status_conflict,huttons_source_url,price_status,price_sgd,historical_price_min_sgd,historical_price_max_sgd,source_observation_count,distinct_date_price_area_events,earliest_transaction_date,latest_transaction_date,price_source_urls,review_note
CANBERRA CRESCENT RESIDENCES,55,#10-24,797,3,sold,2025-08-18,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1606300,1606300,1606300,1,1,2025-08-19,2025-08-19,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#09-17,667,2,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1343700,1343700,1343700,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#09-18,1173,4,sold,2026-01-29,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2324300,2324300,2324300,2,1,2026-01-30,2026-01-30,https://propertynoob.com/condo/canberra-crescent-residences/sales|https://propertystory.sg/canberra-crescent-residences/,
CANBERRA CRESCENT RESIDENCES,55,#09-19,1163,4,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2251800,2251800,2251800,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#09-20,667,2,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1379500,1379500,1379500,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#09-21,797,3,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1621500,1621500,1621500,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#09-22,1216,4,sold,2025-09-04,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2425800,2425800,2425800,1,1,2025-09-05,2025-09-05,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#09-23,990,3,sold,2026-04-28,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,inferred_unit_price,2056100,2056100,2056100,2,1,2026-04-29,2026-04-29,https://propertystory.sg/canberra-crescent-residences/|https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,
CANBERRA CRESCENT RESIDENCES,55,#09-24,797,3,sold,2025-09-08,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1618100,1618100,1618100,1,1,2025-09-09,2025-09-09,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#08-17,667,2,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1340300,1340300,1340300,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#08-18,1173,4,sold,2025-11-26,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2318600,2318600,2318600,1,1,2025-11-25,2025-11-25,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#08-19,1163,4,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2246200,2246200,2246200,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#08-20,667,2,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1376100,1376100,1376100,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#08-21,797,3,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1617500,1617500,1617500,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#08-22,1216,4,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2396200,2396200,2396200,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#08-23,990,3,sold,2026-04-26,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,inferred_unit_price,2050900,2050900,2050900,2,1,2026-04-27,2026-04-27,https://propertystory.sg/canberra-crescent-residences/|https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,
CANBERRA CRESCENT RESIDENCES,55,#08-24,797,3,sold,2025-08-25,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1598300,1598300,1598300,1,1,2025-08-24,2025-08-24,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#07-17,667,2,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1337000,1337000,1337000,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#07-18,1173,4,sold,2026-01-19,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2312800,2312800,2312800,2,1,2026-01-20,2026-01-20,https://propertynoob.com/condo/canberra-crescent-residences/sales|https://propertystory.sg/canberra-crescent-residences/,
CANBERRA CRESCENT RESIDENCES,55,#07-19,1163,4,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2240600,2240600,2240600,1,1,2025-08-04,2025-08-04,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#07-20,667,2,sold,2025-08-16,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1372700,1372700,1372700,2,2,2025-08-02,2025-08-17,https://propertynoob.com/condo/canberra-crescent-residences/sales,Repeated transaction dates at one price; current legal status not established.
CANBERRA CRESCENT RESIDENCES,55,#07-21,797,3,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1613400,1613400,1613400,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#07-22,1216,4,sold,2025-12-24,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2438200,2438200,2438200,2,1,2025-12-24,2025-12-24,https://propertynoob.com/condo/canberra-crescent-residences/sales|https://propertystory.sg/canberra-crescent-residences/,
CANBERRA CRESCENT RESIDENCES,55,#07-23,990,3,sold,2026-05-20,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,inferred_unit_price,2045800,2045800,2045800,2,1,2026-05-21,2026-05-21,https://propertystory.sg/canberra-crescent-residences/|https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,
CANBERRA CRESCENT RESIDENCES,55,#07-24,797,3,sold,2025-09-13,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1610000,1610000,1610000,1,1,2025-09-15,2025-09-15,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#06-17,667,2,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1333600,1333600,1333600,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#06-18,1173,4,sold,2026-01-25,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2307100,2307100,2307100,2,1,2026-01-26,2026-01-26,https://propertynoob.com/condo/canberra-crescent-residences/sales|https://propertystory.sg/canberra-crescent-residences/,
CANBERRA CRESCENT RESIDENCES,55,#06-19,1163,4,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2235000,2235000,2235000,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#06-20,667,2,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1369300,1369300,1369300,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#06-21,797,3,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1609400,1609400,1609400,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#06-22,1216,4,sold,2025-12-27,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2432000,2432000,2432000,2,1,2025-12-26,2025-12-26,https://propertynoob.com/condo/canberra-crescent-residences/sales|https://propertystory.sg/canberra-crescent-residences/,
CANBERRA CRESCENT RESIDENCES,55,#06-23,990,3,sold,2026-05-16,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,inferred_unit_price,2040700,2040700,2040700,2,1,2026-05-16,2026-05-16,https://propertystory.sg/canberra-crescent-residences/|https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,
CANBERRA CRESCENT RESIDENCES,55,#06-24,797,3,sold,2025-10-13,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1606100,1606100,1606100,1,1,2025-10-13,2025-10-13,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#05-17,667,2,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1330300,1330300,1330300,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#05-18,1173,4,sold,2025-10-31,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2278400,2278400,2278400,1,1,2025-10-31,2025-10-31,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#05-19,1163,4,sold,2025-08-19,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2229500,2229500,2229500,1,1,2025-08-20,2025-08-20,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#05-20,667,2,sold,2025-08-11,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1365900,1365900,1365900,1,1,2025-08-12,2025-08-12,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#05-21,797,3,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1605400,1605400,1605400,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#05-22,1216,4,sold,2026-02-19,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2426000,2426000,2426000,2,1,2026-02-20,2026-02-20,https://propertynoob.com/condo/canberra-crescent-residences/sales|https://propertystory.sg/canberra-crescent-residences/,
CANBERRA CRESCENT RESIDENCES,55,#05-23,990,3,sold,2026-02-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2035600,2035600,2035600,2,1,2026-02-02,2026-02-02,https://propertynoob.com/condo/canberra-crescent-residences/sales|https://propertystory.sg/canberra-crescent-residences/,
CANBERRA CRESCENT RESIDENCES,55,#05-24,797,3,sold,2025-08-23,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1586400,1586400,1586400,1,1,2025-08-23,2025-08-23,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#04-17,667,2,sold,2025-08-15,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1327000,1327000,1327000,1,1,2025-08-16,2025-08-16,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#04-18,1173,4,sold,2026-01-26,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2295600,2295600,2295600,2,1,2026-01-27,2026-01-27,https://propertynoob.com/condo/canberra-crescent-residences/sales|https://propertystory.sg/canberra-crescent-residences/,
CANBERRA CRESCENT RESIDENCES,55,#04-19,1163,4,sold,2025-09-12,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2245800,2245800,2245800,1,1,2025-09-13,2025-09-13,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#04-20,667,2,sold,2025-08-16,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1362500,1362500,1362500,1,1,2025-08-18,2025-08-18,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#04-21,797,3,sold,2025-08-16,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1601400,1601400,1601400,1,1,2025-08-17,2025-08-17,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#04-22,1216,4,sold,2026-07-11,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,inferred_unit_price,2468642,2468642,2468642,2,1,2026-07-12,2026-07-12,https://propertystory.sg/canberra-crescent-residences/|https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,
CANBERRA CRESCENT RESIDENCES,55,#04-23,990,3,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,True,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,sold_price_not_found,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,55,#04-24,797,3,sold,2025-10-18,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1598000,1598000,1598000,1,1,2025-10-19,2025-10-19,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#03-17,667,2,sold,2025-08-15,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1323700,1323700,1323700,1,1,2025-08-15,2025-08-15,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#03-18,1173,4,sold,2025-10-08,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2267000,2267000,2267000,1,1,2025-10-09,2025-10-09,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#03-19,1163,4,sold,2025-10-15,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2240200,2240200,2240200,1,1,2025-10-16,2025-10-16,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#03-20,667,2,sold,2025-08-30,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1372500,1372500,1372500,1,1,2025-08-31,2025-08-31,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#03-21,797,3,sold,2025-08-24,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1597400,1597400,1597400,1,1,2025-08-23,2025-08-23,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#03-22,1216,4,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2366600,2366600,2366600,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#03-23,990,3,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,55,#03-24,797,3,sold,2025-10-22,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1594000,1594000,1594000,1,1,2025-10-23,2025-10-23,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#02-17,667,2,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1320400,1320400,1320400,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#02-18,1173,4,sold,2025-11-06,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2284200,2284200,2284200,1,1,2025-11-05,2025-11-05,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#02-19,1163,4,sold,2026-02-09,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2257200,2257200,2257200,2,1,2026-02-09,2026-02-09,https://propertynoob.com/condo/canberra-crescent-residences/sales|https://propertystory.sg/canberra-crescent-residences/,
CANBERRA CRESCENT RESIDENCES,55,#02-20,667,2,sold,2025-09-05,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1369100,1369100,1369100,1,1,2025-09-06,2025-09-06,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#02-21,797,3,sold,2025-09-06,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1609100,1609100,1609100,1,1,2025-09-07,2025-09-07,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#02-22,1216,4,sold,2026-08-17,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,inferred_unit_price,2456401,2456401,2456401,1,1,2026-08-18,2026-08-18,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,
CANBERRA CRESCENT RESIDENCES,55,#02-23,990,3,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,55,#02-24,797,3,sold,2025-11-18,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1606100,1606100,1606100,1,1,2025-11-19,2025-11-19,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#01-17,667,2,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1317100,1317100,1317100,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#01-18,1173,4,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,55,#01-19,1163,4,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,55,#01-20,409,1,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,880000,880000,880000,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,55,#01-21,797,3,sold,2026-01-09,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1621300,1621300,1621300,2,1,2026-01-10,2026-01-10,https://propertynoob.com/condo/canberra-crescent-residences/sales|https://propertystory.sg/canberra-crescent-residences/,
CANBERRA CRESCENT RESIDENCES,55,#01-22,1216,4,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,55,#01-23,990,3,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
