Project,planning_area,Postal District,Date of Sale,Address,Street,unit_number,unit_floor,unit_stack,unit_number_status,unit_number_source,Bedrooms,Unit Price ($psf),Price ($),Type,Tenure,Sale Type,Area (sqft),Area (sqm),Type of Area,Purchaser Address,Source,source_quality,source_url,source_slug,source_page,source_row
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,3 Aug 2025,53 Canberra Crescent #10-XX,53 Canberra Crescent,,,,masked,edgeprop_address,4,1932,2349600,Apartment,99 yrs from 04/11/2024,New Sale,1216,112.97,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,22,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,3 Aug 2025,53 Canberra Crescent #09-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1963,1563300,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,22,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,3 Aug 2025,57 Canberra Crescent #07-XX,57 Canberra Crescent,,,,masked,edgeprop_address,3,2001,1766100,Apartment,99 yrs from 04/11/2024,New Sale,883,82.033,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,22,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #12-XX,51 Canberra Crescent,,,,masked,edgeprop_address,2,1958,1117000,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,22,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #08-XX,51 Canberra Crescent,,,,masked,edgeprop_address,2,1939,1106000,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,23,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #07-XX,51 Canberra Crescent,,,,masked,edgeprop_address,2,1933,1103000,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,23,2
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #10-XX,51 Canberra Crescent,,,,masked,edgeprop_address,2,1949,1112000,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,23,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #11-XX,51 Canberra Crescent,,,,masked,edgeprop_address,2,1954,1115000,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,23,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #09-XX,51 Canberra Crescent,,,,masked,edgeprop_address,2,1944,1109000,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,23,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #06-XX,51 Canberra Crescent,,,,masked,edgeprop_address,2,1930,1101000,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,23,6
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #08-XX,51 Canberra Crescent,,,,masked,edgeprop_address,3,1998,1979000,Apartment,99 yrs from 04/11/2024,New Sale,990,91.974,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,23,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #12-XX,51 Canberra Crescent,,,,masked,edgeprop_address,3,2018,1998000,Apartment,99 yrs from 04/11/2024,New Sale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,23,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #12-XX,51 Canberra Crescent,,,,masked,edgeprop_address,2,2028,1353100,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,23,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #11-XX,51 Canberra Crescent,,,,masked,edgeprop_address,2,2023,1350100,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,23,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #10-XX,51 Canberra Crescent,,,,masked,edgeprop_address,3,1946,1550400,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,24,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #06-XX,51 Canberra Crescent,,,,masked,edgeprop_address,3,1927,1535000,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,24,2
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #09-XX,51 Canberra Crescent,,,,masked,edgeprop_address,3,1942,1546500,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,24,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #05-XX,51 Canberra Crescent,,,,masked,edgeprop_address,3,1922,1531200,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,24,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #07-XX,51 Canberra Crescent,,,,masked,edgeprop_address,3,1932,1538800,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,24,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #11-XX,51 Canberra Crescent,,,,masked,edgeprop_address,3,1951,1554300,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,24,6
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #10-XX,51 Canberra Crescent,,,,masked,edgeprop_address,3,2010,1990100,Apartment,99 yrs from 04/11/2024,New Sale,990,91.974,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,24,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,51 Canberra Crescent #11-XX,51 Canberra Crescent,,,,masked,edgeprop_address,3,2015,1995100,Apartment,99 yrs from 04/11/2024,New Sale,990,91.974,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,24,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #05-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,1934,1103400,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,24,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #04-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,1929,1100600,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,24,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #07-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,1944,1108900,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,25,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #08-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,1948,1111600,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,25,2
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #10-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,1958,1117200,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,25,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #12-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,1968,1122800,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,25,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #11-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,1963,1120000,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,25,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #03-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,1924,1097900,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,25,6
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #09-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,1953,1114400,Apartment,99 yrs from 04/11/2024,New Sale,570,52.955,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,25,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #10-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1967,1736000,Apartment,99 yrs from 04/11/2024,New Sale,883,82.033,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,25,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #05-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1942,1714500,Apartment,99 yrs from 04/11/2024,New Sale,883,82.033,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,25,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #07-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1952,1723100,Apartment,99 yrs from 04/11/2024,New Sale,883,82.033,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,25,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #08-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1957,1727400,Apartment,99 yrs from 04/11/2024,New Sale,883,82.033,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,26,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #06-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1947,1718800,Apartment,99 yrs from 04/11/2024,New Sale,883,82.033,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,26,2
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #09-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1962,1731700,Apartment,99 yrs from 04/11/2024,New Sale,883,82.033,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,26,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #09-XX,53 Canberra Crescent,,,,masked,edgeprop_address,4,1884,2189700,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,26,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #10-XX,53 Canberra Crescent,,,,masked,edgeprop_address,4,1888,2195100,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,26,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #05-XX,53 Canberra Crescent,,,,masked,edgeprop_address,4,1865,2167900,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,26,6
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #07-XX,53 Canberra Crescent,,,,masked,edgeprop_address,4,1874,2178700,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,26,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #04-XX,53 Canberra Crescent,,,,masked,edgeprop_address,4,1860,2162500,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,26,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #06-XX,53 Canberra Crescent,,,,masked,edgeprop_address,4,1869,2173300,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,26,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #12-XX,53 Canberra Crescent,,,,masked,edgeprop_address,4,1898,2206100,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,26,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #08-XX,53 Canberra Crescent,,,,masked,edgeprop_address,4,1879,2184200,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,27,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #11-XX,53 Canberra Crescent,,,,masked,edgeprop_address,4,1893,2200600,Apartment,99 yrs from 04/11/2024,New Sale,1163,108.046,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,27,2
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #10-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,2022,1349300,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,27,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #01-XX,53 Canberra Crescent,,,,masked,edgeprop_address,1,2151,880000,Apartment,99 yrs from 04/11/2024,New Sale,409,37.997,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,27,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #04-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,1992,1329300,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,27,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #06-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,2002,1335900,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,27,6
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #11-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,2027,1352700,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,27,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #08-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,2012,1342600,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,27,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #09-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,2017,1346000,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,27,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #07-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,2007,1339300,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,27,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #12-XX,53 Canberra Crescent,,,,masked,edgeprop_address,2,2032,1356100,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,28,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #10-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1991,1585900,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,28,2
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #06-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1971,1570200,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,28,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #08-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1981,1578100,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,28,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #05-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1966,1566300,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,28,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #09-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1986,1582000,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,28,6
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #11-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1996,1589900,Apartment,99 yrs from 04/11/2024,New Sale,797,74.044,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,28,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #10-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1992,1736700,Apartment,99 yrs from 04/11/2024,New Sale,872,81.011,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,28,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #08-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1982,1728100,Apartment,99 yrs from 04/11/2024,New Sale,872,81.011,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,28,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #11-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1997,1741100,Apartment,99 yrs from 04/11/2024,New Sale,872,81.011,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,28,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #09-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1987,1732400,Apartment,99 yrs from 04/11/2024,New Sale,872,81.011,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,29,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #06-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1972,1719500,Apartment,99 yrs from 04/11/2024,New Sale,872,81.011,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,29,2
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #03-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1957,1706700,Apartment,99 yrs from 04/11/2024,New Sale,872,81.011,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,29,3
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #05-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1967,1715200,Apartment,99 yrs from 04/11/2024,New Sale,872,81.011,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,29,4
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #12-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,2002,1745400,Apartment,99 yrs from 04/11/2024,New Sale,872,81.011,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,29,5
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,53 Canberra Crescent #07-XX,53 Canberra Crescent,,,,masked,edgeprop_address,3,1977,1723800,Apartment,99 yrs from 04/11/2024,New Sale,872,81.011,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,29,6
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #05-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,1993,1330300,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,29,7
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #10-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,2018,1347000,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,29,8
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #12-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,2028,1353700,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,29,9
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #11-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,2023,1350400,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,29,10
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #08-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,2008,1340300,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,30,1
CANBERRA CRESCENT RESIDENCES,SEMBAWANG,27,2 Aug 2025,55 Canberra Crescent #02-XX,55 Canberra Crescent,,,,masked,edgeprop_address,2,1979,1320400,Apartment,99 yrs from 04/11/2024,New Sale,667,61.966,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,canberra-crescent-residences,30,2
