record_id,project,block,block_source,published_unit,transaction_date,price_sgd,area_sqft,psf_sgd,sale_type,sale_type_source,source_url,linked_unit,unit_link_status,candidate_unit_count,candidate_units,chart_sold_date,transaction_minus_chart_days,local_ura_matching_record_count,current_edgeprop_matching_record_count,local_ura_check
propertynoob-145,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#02-29,2025-08-05,1355700,667,2031,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#02-29,published_full_unit,1,#02-29,2025-08-04,1,1,1,matching_public_signature_not_unit_proof
propertynoob-144,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#06-09,2025-08-05,1106100,570,1939,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-09,published_full_unit,1,#06-09,2025-08-01,4,1,1,matching_public_signature_not_unit_proof
propertynoob-143,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#07-19,2025-08-04,2240600,1163,1927,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-19,published_full_unit,1,#07-19,2025-08-01,3,1,1,matching_public_signature_not_unit_proof
propertynoob-142,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#10-16,2025-08-04,1567200,797,1968,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-16,published_full_unit,1,#10-16,2025-08-03,1,1,1,matching_public_signature_not_unit_proof
propertynoob-141,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#10-14,2025-08-03,2349600,1216,1932,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-14,published_full_unit,1,#10-14,2025-08-01,2,1,1,matching_public_signature_not_unit_proof
propertynoob-140,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#07-31,2025-08-03,1766100,883,2001,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-31,published_full_unit,1,#07-31,2025-08-01,2,1,1,matching_public_signature_not_unit_proof
propertynoob-139,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#11-10,2025-08-03,1740400,883,1972,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-10,published_full_unit,1,#11-10,2025-08-01,2,1,1,matching_public_signature_not_unit_proof
propertynoob-138,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#09-16,2025-08-03,1563300,797,1963,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-16,published_full_unit,1,#09-16,2025-08-01,2,1,1,matching_public_signature_not_unit_proof
propertynoob-137,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#12-08,2025-08-03,1538000,797,1931,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-08,published_full_unit,1,#12-08,2025-08-02,1,1,1,matching_public_signature_not_unit_proof
propertynoob-136,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#05-12,2025-08-03,1332600,667,1997,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#05-12,published_full_unit,1,#05-12,2025-08-01,2,1,1,matching_public_signature_not_unit_proof
propertynoob-135,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#11-27,2025-08-02,2614900,1324,1975,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-27,published_full_unit,1,#11-27,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-134,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#10-27,2025-08-02,2608400,1324,1970,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-27,published_full_unit,1,#10-27,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-133,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#09-27,2025-08-02,2601900,1324,1965,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-27,published_full_unit,1,#09-27,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-132,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#08-27,2025-08-02,2595400,1324,1960,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-27,published_full_unit,1,#08-27,2026-05-02,-273,0,0,no_matching_public_signature
propertynoob-131,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#11-22,2025-08-02,2414200,1216,1985,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-22,published_full_unit,1,#11-22,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-130,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#10-22,2025-08-02,2408200,1216,1980,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-22,published_full_unit,1,#10-22,2025-09-05,-34,0,0,no_matching_public_signature
propertynoob-129,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#08-22,2025-08-02,2396200,1216,1970,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-22,published_full_unit,1,#08-22,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-128,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#03-22,2025-08-02,2366600,1216,1946,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#03-22,published_full_unit,1,#03-22,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-127,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#12-19,2025-08-02,2268700,1163,1952,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-19,published_full_unit,1,#12-19,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-126,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#11-19,2025-08-02,2263000,1163,1947,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-19,published_full_unit,1,#11-19,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-125,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#10-19,2025-08-02,2257400,1163,1942,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-19,published_full_unit,1,#10-19,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-124,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#09-19,2025-08-02,2251800,1163,1937,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-19,published_full_unit,1,#09-19,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-123,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#08-19,2025-08-02,2246200,1163,1932,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-19,published_full_unit,1,#08-19,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-122,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#06-19,2025-08-02,2235000,1163,1923,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-19,published_full_unit,1,#06-19,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-121,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#12-11,2025-08-02,2206100,1163,1898,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-11,published_full_unit,1,#12-11,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-120,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#11-11,2025-08-02,2200600,1163,1893,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-11,published_full_unit,1,#11-11,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-119,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#10-11,2025-08-02,2195100,1163,1888,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-11,published_full_unit,1,#10-11,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-118,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#09-11,2025-08-02,2189700,1163,1884,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-11,published_full_unit,1,#09-11,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-117,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#08-11,2025-08-02,2184200,1163,1879,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-11,published_full_unit,1,#08-11,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-116,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#07-11,2025-08-02,2178700,1163,1874,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-11,published_full_unit,1,#07-11,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-115,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#06-11,2025-08-02,2173300,1163,1870,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-11,published_full_unit,1,#06-11,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-114,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#05-11,2025-08-02,2167900,1163,1865,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#05-11,published_full_unit,1,#05-11,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-113,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#04-11,2025-08-02,2162500,1163,1860,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#04-11,published_full_unit,1,#04-11,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-112,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#10-23,2025-08-02,2020700,990,2041,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-23,published_full_unit,1,#10-23,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-111,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#07-26,2025-08-02,2006600,990,2026,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-26,published_full_unit,1,#07-26,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-110,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#12-06,2025-08-02,2000100,990,2020,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-06,published_full_unit,1,#12-06,2025-09-05,-34,0,0,no_matching_public_signature
propertynoob-109,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#12-03,2025-08-02,1998000,990,2018,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-03,published_full_unit,1,#12-03,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-108,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#11-06,2025-08-02,1995100,990,2015,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-06,published_full_unit,1,#11-06,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-107,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#10-06,2025-08-02,1990100,990,2010,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-06,published_full_unit,1,#10-06,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-106,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#08-03,2025-08-02,1979000,990,1998,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-03,published_full_unit,1,#08-03,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-105,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#12-31,2025-08-02,1788300,883,2026,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-31,published_full_unit,1,#12-31,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-104,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#12-28,2025-08-02,1787200,872,2050,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-28,published_full_unit,1,#12-28,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-103,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#11-31,2025-08-02,1783800,883,2021,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-31,published_full_unit,1,#11-31,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-102,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#10-31,2025-08-02,1779400,883,2016,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-31,published_full_unit,1,#10-31,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-101,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#09-31,2025-08-02,1775000,883,2011,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-31,published_full_unit,1,#09-31,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-100,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#08-31,2025-08-02,1770500,883,2006,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-31,published_full_unit,1,#08-31,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-99,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#12-15,2025-08-02,1745400,872,2002,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-15,published_full_unit,1,#12-15,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-98,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#11-15,2025-08-02,1741100,872,1997,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-15,published_full_unit,1,#11-15,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-97,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#12-02,2025-08-02,1740400,883,1972,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-02,published_full_unit,1,#12-02,2025-08-01,1,1,0,matching_public_signature_not_unit_proof
propertynoob-96,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#10-15,2025-08-02,1736700,872,1992,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-15,published_full_unit,1,#10-15,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-95,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#10-10,2025-08-02,1736000,883,1967,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-10,published_full_unit,1,#10-10,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-94,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#09-15,2025-08-02,1732400,872,1987,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-15,published_full_unit,1,#09-15,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-93,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#09-10,2025-08-02,1731700,883,1962,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-10,published_full_unit,1,#09-10,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-92,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#08-15,2025-08-02,1728100,872,1982,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-15,published_full_unit,1,#08-15,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-91,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#08-10,2025-08-02,1727400,883,1957,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-10,published_full_unit,1,#08-10,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-90,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#07-15,2025-08-02,1723800,872,1977,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-15,published_full_unit,1,#07-15,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-89,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#07-10,2025-08-02,1723100,883,1952,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-10,published_full_unit,1,#07-10,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-88,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#06-15,2025-08-02,1719500,872,1972,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-15,published_full_unit,1,#06-15,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-87,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#06-10,2025-08-02,1718800,883,1947,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-10,published_full_unit,1,#06-10,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-86,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#05-15,2025-08-02,1715200,872,1967,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#05-15,published_full_unit,1,#05-15,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-85,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#05-10,2025-08-02,1714500,883,1942,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#05-10,published_full_unit,1,#05-10,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-84,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#03-15,2025-08-02,1706700,872,1958,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#03-15,published_full_unit,1,#03-15,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-83,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#11-21,2025-08-02,1629600,797,2046,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-21,published_full_unit,1,#11-21,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-82,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#10-21,2025-08-02,1625500,797,2041,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-21,published_full_unit,1,#10-21,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-81,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#10-28,2025-08-02,1625500,797,2041,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-28,published_full_unit,1,#10-28,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-80,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#09-21,2025-08-02,1621500,797,2036,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-21,published_full_unit,1,#09-21,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-79,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#09-28,2025-08-02,1621500,797,2036,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-28,published_full_unit,1,#09-28,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-78,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#08-21,2025-08-02,1617500,797,2031,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-21,published_full_unit,1,#08-21,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-77,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#08-28,2025-08-02,1617500,797,2031,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-28,published_full_unit,1,#08-28,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-76,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#07-21,2025-08-02,1613400,797,2026,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-21,published_full_unit,1,#07-21,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-75,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#07-28,2025-08-02,1613400,797,2026,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-28,published_full_unit,1,#07-28,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-74,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#11-25,2025-08-02,1610300,797,2022,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-25,published_full_unit,1,#11-25,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-73,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#06-21,2025-08-02,1609400,797,2021,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-21,published_full_unit,1,#06-21,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-72,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#06-28,2025-08-02,1609400,797,2021,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-28,published_full_unit,1,#06-28,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-71,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#05-21,2025-08-02,1605400,797,2015,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#05-21,published_full_unit,1,#05-21,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-70,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#05-28,2025-08-02,1605400,797,2015,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#05-28,published_full_unit,1,#05-28,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-69,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#11-13,2025-08-02,1589900,797,1996,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-13,published_full_unit,1,#11-13,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-68,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#10-13,2025-08-02,1585900,797,1991,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-13,published_full_unit,1,#10-13,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-67,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#09-13,2025-08-02,1582000,797,1986,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-13,published_full_unit,1,#09-13,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-66,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#08-13,2025-08-02,1578100,797,1981,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-13,published_full_unit,1,#08-13,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-65,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#07-13,2025-08-02,1574100,797,1976,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-13,published_full_unit,1,#07-13,2025-09-03,-32,0,0,no_matching_public_signature
propertynoob-64,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#06-13,2025-08-02,1570200,797,1971,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-13,published_full_unit,1,#06-13,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-63,CANBERRA CRESCENT RESIDENCES,53,agent_unit_chart,#05-13,2025-08-02,1566300,797,1966,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#05-13,published_full_unit,1,#05-13,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-62,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#11-05,2025-08-02,1554300,797,1951,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-05,published_full_unit,1,#11-05,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-61,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#10-05,2025-08-02,1550400,797,1946,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#10-05,published_full_unit,1,#10-05,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-60,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#09-05,2025-08-02,1546500,797,1942,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#09-05,published_full_unit,1,#09-05,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-59,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#08-05,2025-08-02,1542700,797,1937,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#08-05,published_full_unit,1,#08-05,2025-08-01,1,0,0,no_matching_public_signature
propertynoob-58,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#07-05,2025-08-02,1538800,797,1932,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#07-05,published_full_unit,1,#07-05,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-57,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#06-05,2025-08-02,1535000,797,1927,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#06-05,published_full_unit,1,#06-05,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-56,CANBERRA CRESCENT RESIDENCES,51,agent_unit_chart,#05-05,2025-08-02,1531200,797,1922,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#05-05,published_full_unit,1,#05-05,2025-08-01,1,1,1,matching_public_signature_not_unit_proof
propertynoob-55,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#12-20,2025-08-02,1389900,667,2083,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-20,published_full_unit,1,#12-20,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-54,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#12-29,2025-08-02,1389900,667,2083,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#12-29,published_full_unit,1,#12-29,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-53,CANBERRA CRESCENT RESIDENCES,55,agent_unit_chart,#11-20,2025-08-02,1386400,667,2077,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-20,published_full_unit,1,#11-20,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
propertynoob-52,CANBERRA CRESCENT RESIDENCES,57,agent_unit_chart,#11-29,2025-08-02,1386400,667,2077,New Sale,propertynoob,https://propertynoob.com/condo/canberra-crescent-residences/sales,#11-29,published_full_unit,1,#11-29,2025-08-01,1,2,1,matching_public_signature_not_unit_proof
