stop_code,lat,lon,route_count,stop_name
75291,1.36402,103.93075,9,Aft Tampines Ave 9
75299,1.36412,103.93112,12,Bef Tampines Ave 9
75311,1.36748,103.93073,10,Bef Tampines Lk
75319,1.36759,103.93109,13,Aft Tampines Lk
75329,1.35775,103.93627,1,Poi Ching Sch
75339,1.35846,103.93415,1,Blk 734
75341,1.33832,103.93386,11,Opp The Clearwater Condo
75349,1.33812,103.93396,11,The Clearwater Condo
75351,1.37364,103.93078,9,Tampines Wafer Fab Pk
75359,1.37439,103.93148,12,IKEA Tampines/Aft TPE
75361,1.37064,103.9303,10,Bef Tampines Ind Ave 5
75369,1.3708,103.93057,12,Bef Tampines Lk
75371,1.3591,103.93052,6,Aft Tampines Ave 5
75379,1.35943,103.93099,7,Bef Tampines Ave 5
75381,1.37319,103.9266,1,T5@Tampines
75391,1.37507,103.9213,1,Opp Siltronic
75401,1.3517,103.92664,2,Aft Tampines Ave 1
75409,1.35221,103.92732,2,The Santorini
75411,1.35661,103.92937,2,Bef Tampines Fire Stn
75419,1.35557,103.92911,4,The Alps Residences Condo
75461,1.36594,103.93341,3,Reebonz Bldg
75469,1.36627,103.93316,2,Opp Reebonz Bldg
75471,1.3616,103.93794,4,Blk 602B
75479,1.36178,103.93819,4,Blk 619A
75481,1.3638,103.93794,4,Blk 609D
75489,1.36394,103.93817,4,Opp Blk 609D
75491,1.36575,103.93668,5,Blk 614
75499,1.36607,103.93677,4,Opp Blk 614
75501,1.36155,103.93473,3,Blk 604A
75509,1.36137,103.93458,3,Opp Blk 604A
75511,1.36426,103.93477,3,Blk 610C
75519,1.364,103.93453,3,Opp Blk 610C
75521,1.36772,103.93365,2,Blk 660 CP
75529,1.36712,103.93377,2,Opp Blk 660 CP
75531,1.36908,103.93502,2,Opp Blk 662B
75539,1.36925,103.935,2,Blk 662B
75541,1.36831,103.94152,2,Opp Blk 648A
75549,1.36825,103.94141,2,Blk 648A
75551,1.36627,103.94341,2,Blk 641A
75559,1.36642,103.94319,2,Blk 646B
75561,1.36651,103.94133,3,Blk 648C
75569,1.36587,103.94172,3,Blk 636C
75571,1.36378,103.9433,5,Blk 637B
75579,1.3636,103.94323,5,Blk 630B
75581,1.36348,103.94455,4,Blk 637 CP
75589,1.36412,103.94543,3,Opp Blk 638A
75591,1.36208,103.94243,6,Bef Blk 631B
75599,1.36245,103.94335,3,Opp Blk 631B
75601,1.3735,103.93198,2,IKEA Tampines
75609,1.37345,103.93205,2,Giant Hypermarket
75611,1.37257,103.93426,2,BHCC Space
75619,1.37226,103.93465,2,T-Space
76031,1.35508,103.9553,15,Tampines East Stn Exit B
76039,1.35506,103.95555,12,Tampines East Stn Exit C
76041,1.35122,103.93651,1,Blk 842C
76049,1.35118,103.93633,1,Opp Blk 842C
76051,1.35314,103.94126,13,Our Tampines Hub
76059,1.35296,103.94165,16,Opp Our Tampines Hub
76061,1.3482,103.9419,13,Blk 938
76069,1.34875,103.94209,15,Blk 147
76071,1.34803,103.94518,10,Blk 141
76079,1.34794,103.94564,10,Blk 101
76081,1.3495,103.94932,11,Opp The Holy Trinity Ch
76089,1.34917,103.94923,11,The Holy Trinity Ch
76091,1.35072,103.95275,12,Blk 206
76099,1.35026,103.95249,11,Blk 285
76101,1.35303,103.9548,17,Tampines East CC
76109,1.35297,103.95512,13,Blk 302
76111,1.35157,103.94023,5,Blk 945
76119,1.35189,103.94009,5,Opp Blk 945
76121,1.35003,103.93818,4,Opp St. Hilda's Sec Sch
76129,1.34988,103.93792,4,St. Hilda's Sec Sch
76131,1.35184,103.94254,8,UOB Tampines Ctr
76139,1.35163,103.94385,9,Opp Century Sq
76141,1.35367,103.94609,9,Tampines Stn/Int
76149,1.35371,103.94637,11,Opp Tampines Stn/Int
76151,1.35526,103.947,3,Blk 237
76159,1.35518,103.9472,2,Opp Blk 237
76161,1.35259,103.94758,2,Opp Blk 248
76169,1.35245,103.94745,1,Blk 248
76171,1.35178,103.95042,2,Blk 266
76179,1.35173,103.9507,1,Opp Blk 266
76181,1.35384,103.95308,1,Blk 216
76189,1.3537,103.9528,2,Opp Blk 216
76191,1.35694,103.94477,19,Blk 401
76199,1.3566,103.94535,15,Blk 503
76201,1.35687,103.94797,7,Blk 423
76209,1.3566,103.94767,7,Blk 233
76211,1.35675,103.951,8,Blk 449
76219,1.35644,103.95114,7,Blk 230E
76221,1.35639,103.9539,8,Tampines East Stn Exit A
76229,1.35614,103.95354,7,Opp Tampines East Stn
76231,1.35667,103.95736,22,Opp Blk 390
76239,1.35649,103.95755,18,Blk 390
76241,1.35846,103.95917,20,Blk 497D
76249,1.35837,103.95947,16,Blk 370
76251,1.35971,103.95824,2,Blk 487B
76259,1.35967,103.95842,2,Opp Blk 487B
76261,1.36164,103.9574,2,Blk 489B
76269,1.36188,103.9574,2,Opp Blk 489A
76271,1.36181,103.95518,2,Dunman Sec Sch
76279,1.36189,103.95505,2,Blk 491C
76281,1.34758,103.93849,4,Junyuan Pr Sch
76289,1.34715,103.93821,4,Blk 801
76291,1.34883,103.95121,1,Opp Blk 273
76301,1.34907,103.95354,1,Blk 283
76311,1.35792,103.95536,3,Blk 460
76319,1.35764,103.95555,4,Tampines East Stn Exit D
76321,1.34597,103.94907,1,Opp Blk 124
76329,1.34645,103.9499,1,Blk 125
76339,1.34547,103.94698,1,Opp Tampines Changkat CC
76341,1.35976,103.95535,2,Blk 464
76349,1.36039,103.95557,4,Dunman Sec Sch
76351,1.36214,103.95309,4,Blk 484
76359,1.36209,103.95218,6,Blk 493B
76361,1.36003,103.95032,4,Blk 430
76369,1.36026,103.95022,6,Blk 496F
76371,1.35853,103.95428,1,Blk 459
76391,1.35844,103.94754,3,Blk 418
76399,1.35862,103.94723,4,Blk 417
76401,1.35501,103.95086,1,Blk 230B
76409,1.35485,103.9508,1,Blk 259
76411,1.35385,103.95743,3,Ngee Ann Sec Sch
76419,1.35366,103.95649,3,Blk 307A
76421,1.35384,103.95987,2,Opp Blk 331
76429,1.35369,103.95959,1,Blk 331
76431,1.35373,103.96121,1,Blk 333
76439,1.35288,103.96261,2,Blk 351
76441,1.3522,103.96105,1,Opp Blk 345
76449,1.35208,103.96113,2,Blk 343
76451,1.3522,103.95929,1,Blk 324
76459,1.35208,103.95873,2,Blk 323
76461,1.35611,103.95982,2,Eden Condo
76469,1.3563,103.95985,2,East Spring Sec Sch
76471,1.35855,103.95135,1,Blk 444
76481,1.34483,103.94592,1,Blk 136
76511,1.35914,103.93939,6,The Tampines Trilliant
76519,1.35921,103.93922,8,Bet Blks 524B/523D
76521,1.35747,103.94078,6,Opp Blk 519A
76529,1.35741,103.9406,8,Blk 519A
76541,1.36025,103.94063,6,Citylife @ Tampines
76549,1.36056,103.94052,10,Opp Citylife @ Tampines
76551,1.3554,103.9436,4,Tampines Stn Exit D
76559,1.35563,103.94357,4,Aft Tampines Stn Exit E
77009,1.3737,103.94845,20,Pasir Ris Int
77011,1.37376,103.94267,10,Opp Blk 515
77019,1.37371,103.94351,12,Blk 515
77021,1.37266,103.94557,11,Opp Blk 571
77029,1.37301,103.94554,14,Blk 571
77031,1.37226,103.94847,7,Opp Pasir Ris Int/Mall
77039,1.37241,103.94866,10,Pasir Ris Int/Mall
77041,1.36945,103.9513,5,Blk 541
77049,1.36964,103.95158,7,Pasir Ris Town Pk
77051,1.36909,103.95509,6,Blk 115
77059,1.36936,103.95506,8,Blk 425
77061,1.37377,103.94041,2,Ris Grandeur
77069,1.37415,103.94081,3,Opp Ris Grandeur
77071,1.37811,103.94128,3,Blk 633
77079,1.37729,103.94145,2,Elias Mall
77081,1.38027,103.94265,1,Aft Pasir Ris Dr 3
77089,1.38006,103.94269,1,Bef Pasir Ris Dr 3
77091,1.38043,103.94547,1,Aft Pasir Ris Ave
77099,1.38042,103.94638,1,Bef Pasir Ris Ave
77101,1.38064,103.94818,1,Bef Pasir Ris Rd
77109,1.38053,103.94826,1,Aft Pasir Ris Rd
77111,1.3822,103.94638,1,Bef Pasir Ris Way
77119,1.38223,103.94658,1,Aft Pasir Ris Way
77129,1.38396,103.94375,1,Pasir Ris Pk
77131,1.37558,103.94652,1,Blk 502
77139,1.37518,103.9465,2,Blk 582
77141,1.3738,103.9453,1,Blk 519
77161,1.37752,103.93658,3,Blk 741
77169,1.37694,103.93633,3,Opp Blk 742
77171,1.37276,103.95065,3,Aft Pasir Ris Stn Exit A
77179,1.37254,103.95081,2,Opp Pasir Ris Stn Exit A
77181,1.37591,103.9411,3,Blk 638
77189,1.37556,103.94125,2,Blk 613
77191,1.37655,103.94603,8,Blk 500A
77199,1.37667,103.94637,6,Opp Blk 500A
77201,1.37864,103.94276,8,Pasir Ris Elias CC
77209,1.37903,103.94272,6,Opp Pasir Ris Elias CC
77211,1.37999,103.94095,7,Blk 626
77219,1.38058,103.94065,4,Opp Blk 626
77221,1.37955,103.9383,1,Blk 651
77231,1.37671,103.93844,7,Tampines Meridian JC
77239,1.37742,103.93793,11,Blk 643
77241,1.37531,103.94027,7,Opp Blk 640
77249,1.37599,103.93986,11,Blk 640
77251,1.38224,103.93864,6,Blk 713
77259,1.38272,103.93856,4,Opp Blk 713
77261,1.38286,103.93616,6,Blk 717
77269,1.38289,103.93579,4,Opp Blk 717
77271,1.38059,103.93496,6,Aft Pasir Ris St 72
77279,1.3808,103.93466,4,Aft Pasir Ris Ind Dr 1
77281,1.37837,103.93619,10,Blk 740
77289,1.3789,103.93597,13,Blk 738
77291,1.37746,103.93476,1,Blk 753
77301,1.3742,103.93864,3,Blk 778
77309,1.37438,103.93874,2,Opp Blk 778
77311,1.37582,103.93687,3,Bet Blks 771/772
77319,1.37555,103.93754,2,Opp Blks 771/772
77321,1.37313,103.94803,4,Pasir Ris Int/Polyclinic
77329,1.37283,103.94766,3,Opp Pasir Ris Int/Polyclinic
77331,1.3783,103.93339,10,Blk 747A
77339,1.37803,103.93279,9,Opp Blk 756
77341,1.36974,103.9485,1,Opp Blk 569
77349,1.37001,103.94874,1,Blk 569
77351,1.3679,103.95009,1,Blk 562
77359,1.36809,103.95002,1,Blk 564
77361,1.36801,103.95174,1,Blk 555
77369,1.36837,103.95166,1,Opp Blk 555
77379,1.37468,103.94803,3,Blk 586
77381,1.37082,103.94712,3,Blk 524B
77389,1.3696,103.94672,2,Opp Blk 525B
77401,1.3811,103.9325,2,UMC
77409,1.38143,103.93234,2,Opp UMC
78031,1.36637,103.95864,11,Blk 191
78039,1.36718,103.959,9,Blk 104
78049,1.37446,103.94181,12,Blk 612
78061,1.36824,103.95848,8,Blk 104
78069,1.36869,103.95816,11,Blk 442
78071,1.37031,103.95718,5,Blk 446
78079,1.36995,103.95691,4,Blk 429
78081,1.37369,103.95636,5,Blk 467
78089,1.37361,103.95609,5,Blk 405
78091,1.37682,103.95625,1,Opp Downtown East
78099,1.37741,103.95709,1,Aft Loyang Gdns
78101,1.37505,103.95404,11,Opp Downtown East
78109,1.3754,103.95456,11,Downtown East
78111,1.37546,103.95799,7,Blk 476
78119,1.37568,103.95797,7,Opp Blk 476
78121,1.37486,103.962,3,Bet Blks 232/233
78129,1.37513,103.96212,4,Opp Blk 233
78131,1.37308,103.96373,3,Pasir Ris Pr Sch
78139,1.37322,103.96399,4,Opp Pasir Ris Pr Sch
78141,1.37007,103.96367,3,Blk 249
78149,1.3697,103.96412,4,NTUC Health Pasir Ris
78151,1.37239,103.96078,1,Blk 230
78159,1.37246,103.96054,2,Opp Blk 230
78161,1.369,103.96052,1,Blk 216
78169,1.36907,103.96025,2,Opp Blk 216
78171,1.3678,103.95674,2,Blk 108
78179,1.36767,103.95648,2,Opp Blk 108
78181,1.36476,103.95906,13,Bef Blk 187
78189,1.3646,103.95896,11,Opp Blk 187
78191,1.36489,103.96177,13,Aft Blk 182
78199,1.36477,103.96189,11,Opp White Sands Pr Sch
78201,1.37135,103.96206,2,Opp Blk 242
78209,1.37137,103.96221,1,Blk 242
78211,1.3679,103.96244,2,Blk 204
78219,1.36726,103.96328,1,Opp Blk 204
78221,1.37418,103.96123,2,Blk 231A CP
78229,1.37411,103.96094,3,Blk 485
78231,1.37344,103.95986,1,Opp Blk 482
78241,1.37212,103.95764,1,Bet Blks 453/454
78251,1.37824,103.95955,1,Lighthouse
78259,1.37802,103.95937,1,Opp Lighthouse
78261,1.37866,103.96062,1,Opp Ripple Bay
78269,1.37862,103.96096,1,Ripple Bay
78271,1.37922,103.96383,1,Casa Pasir Ris
78279,1.37924,103.96427,1,Opp Loyang Townhse
80009,1.31116,103.87216,9,Lor 1 Geylang Ter
80011,1.30973,103.86738,14,Aft Padang Jeringau
80029,1.30942,103.86753,15,Bef Kg Bugis
80031,1.31108,103.87131,12,Kallang Stn
80039,1.30992,103.87144,13,Opp Lor 1 Geylang Ter
80049,1.31078,103.87364,20,Aft Sims Way
80051,1.31251,103.87326,18,Aft Lor 1 Geylang
80069,1.31215,103.87715,14,Opp Mohd Salleh Mque
80071,1.3138,103.87655,13,Yi Xiu Fty Bldg
80089,1.31275,103.8808,14,Bef Lor 18 Geylang
80091,1.3149,103.88095,14,Bef Lor 23 Geylang
80101,1.31252,103.87154,11,Kallang Stn/Opp Blk 2C
80109,1.31324,103.87143,10,Opp Kallang Stn/Blk 2C
80111,1.30987,103.87551,10,Bef Geylang Rd
80119,1.30992,103.876,9,Aft Geylang Rd
80141,1.30712,103.87989,14,Opp S.A. Deaf
80149,1.3075,103.87981,12,S.A. Deaf
80151,1.29627,103.85767,10,Opp Suntec City
80159,1.29596,103.85795,12,Suntec City
80161,1.30033,103.86245,7,Opp Nicoll Highway Stn
80169,1.30071,103.86336,10,Nicoll Highway Stn
80171,1.30084,103.87715,1,CP F
80179,1.30059,103.87713,1,Opp CP F
80181,1.30508,103.8797,1,Kallang Squash Ctr
80189,1.30504,103.88108,1,Opp Kallang Squash Ctr
80191,1.30161,103.87541,1,Opp S'pore Indoor Stadium
80199,1.30156,103.87514,1,Stadium Stn
80211,1.30713,103.87548,7,Opp Natl Stadium
80219,1.30674,103.87526,10,Natl Stadium
80229,1.31729,103.87811,4,Blk 45
80231,1.31857,103.88011,3,Opp Blk 53
80239,1.31846,103.88051,4,Bef Blk 53
80249,1.31694,103.87986,3,Blk 49 Mkt/FC
80251,1.31009,103.87993,4,Aft Lor 14 Geylang
80259,1.30989,103.87989,6,Aft Chen Li Presby Ch
80269,1.31501,103.87836,1,Bef Sims Ave
80271,1.30511,103.88312,7,Opp Mountbatten Stn
80279,1.30515,103.88342,7,Mountbatten Stn Exit B
80289,1.31608,103.87933,3,Sims Pl Ter
80291,1.31956,103.87229,2,Blk 82
80299,1.31955,103.87197,2,Opp Blk 82
80301,1.31643,103.87349,2,Bef Blk 19
80309,1.31723,103.87299,2,Aft Geylang West CC
80311,1.31443,103.8726,2,Blk 3B
80319,1.31484,103.87262,2,Geylang West CC
81011,1.31532,103.88335,9,Aft Aljunied Stn
81029,1.31362,103.88493,9,Aft Lor 28 Geylang
81031,1.3158,103.88605,9,Blk 134
81049,1.31408,103.88735,9,Aft Lor 34 Geylang
81051,1.31662,103.89033,9,Sims Ville
81069,1.31473,103.89069,9,Opp Lor 39 Geylang
81081,1.31622,103.88168,10,Opp Aljunied Stn
81089,1.31628,103.88202,11,Aljunied Stn
81091,1.31935,103.88173,9,Sims Urban Oasis
81099,1.31982,103.88195,8,Blk 102
81101,1.32112,103.89152,11,Paya Lebar Green
81109,1.32091,103.89117,11,Opp Paya Lebar Green
81111,1.3186,103.89212,13,Paya Lebar Stn Exit B
81119,1.31857,103.89169,12,Paya Lebar Stn Exit C
81129,1.31631,103.89217,11,Paya Lebar Stn Exit D
81131,1.31432,103.89222,5,Opp Grandlink Sq
81139,1.31435,103.89192,4,Grandlink Sq
81141,1.31201,103.89036,6,Versailles Condo
81149,1.31213,103.88966,4,The Sunny Spring Condo
81151,1.31153,103.88785,6,Kong Hwa Sch
81159,1.31168,103.88742,4,Opp Kong Hwa Sch
81161,1.31055,103.88318,6,Blk 56
81169,1.31078,103.88313,4,Opp Blk 56
81171,1.30752,103.88501,8,Blk 39
81179,1.30726,103.88491,10,Blk 22
81181,1.30846,103.88847,8,Dakota Stn Exit A/Blk 99
81189,1.30834,103.88851,10,Dakota Stn Exit B/Blk 60
81191,1.30913,103.8918,8,Aft Old Airport Rd
81199,1.30868,103.89023,10,Bef Old Airport Rd
81201,1.31869,103.88301,3,Opp Geylang Meth Sec Sch
81209,1.31844,103.8843,4,Geylang Meth Pr Sch
81211,1.31905,103.88667,3,Geylang Polyclinic
81219,1.31877,103.88669,4,Opp Geylang Polyclinic
81221,1.31976,103.89015,3,Opp Blk 1015
81229,1.31946,103.89019,4,Blk 1015
81231,1.31389,103.8819,2,Opp KH Plaza
82009,1.31934,103.90181,13,Eunos Int
82011,1.31737,103.8948,13,Aft Paya Lebar Quarter
82029,1.3157,103.8956,14,Blk 14 Mkt/FC
82032,1.31776,103.8972,9,Blk 416
82033,1.31798,103.89824,4,Blk 414
82049,1.31634,103.89892,14,Joo Chiat Cplx
82051,1.3008,103.8974,4,Aft Tg Katong Stn Exit 2
82059,1.30138,103.8974,5,Bef Tg Katong Stn Exit 3
82061,1.31876,103.90227,23,Eunos Stn/Int
82069,1.3171,103.90295,21,Aft Lor 106 Changi
82071,1.30726,103.89545,10,Opp Tg Katong Girls' Sch
82079,1.30801,103.8952,9,Tg Katong Girls' Sch
82081,1.31037,103.89413,8,Aft Dunman Rd
82089,1.31095,103.89425,8,Aft Ipoh Lane
82091,1.31265,103.89411,8,Aft Queen of Peace Ch
82099,1.31299,103.89427,8,CDAC Bldg
82109,1.31519,103.89332,10,City Plaza
82111,1.31612,103.8938,1,Opp Tg Katong Cplx
82119,1.31619,103.89409,7,Tg Katong Cplx
82121,1.30965,103.89658,4,Questa @ Dunman
82129,1.3095,103.89659,5,Tg Katong Sec Sch
82131,1.30956,103.90035,3,Opp Maranatha Hall
82139,1.30939,103.89937,4,Maranatha Hall
82141,1.31084,103.90248,1,Aft Koon Seng Rd
82149,1.31101,103.90136,2,Bef Koon Seng Rd
82151,1.31311,103.90091,1,Bef Joo Chiat Pl
82159,1.31327,103.9005,2,Aft Tembeling Rd
82171,1.31383,103.90307,1,Bef Mangis Rd
82179,1.31383,103.90453,2,Aft Rambutan Rd
82181,1.31423,103.90589,1,Flora East
82221,1.31761,103.89901,8,Blk 3A
82229,1.31753,103.90053,2,Kg Ubi CC
82231,1.3142,103.89368,1,Opp City Plaza
82241,1.30775,103.8985,1,Opp Tg Katong Sec Sch
82249,1.30738,103.89864,1,Tg Katong Sec Sch
82251,1.3051,103.89967,1,Tg Katong Pr Sch
82259,1.30392,103.90009,1,Opp Tg Katong Pr Sch
83011,1.31971,103.90725,9,Casa Sarina
83029,1.31774,103.90635,9,Aft Kg Eunos
83031,1.32027,103.91,10,Opp Hong San Si Tp
83049,1.31849,103.91002,12,Bef Lor 110 Changi
83059,1.31889,103.91223,12,Mjd Kassim
83062,1.32097,103.91333,10,Kembangan Stn
83063,1.3212,103.91485,1,The Buddhist Union
83079,1.31977,103.91505,13,Bef Siglap Plain
83081,1.32139,103.91737,12,Opp Perpetual Succour Ch
83099,1.32076,103.9181,13,Aft Perpetual Succour Ch
83101,1.32067,103.9049,17,Eunos Stn
83109,1.32136,103.90537,16,Opp Eunos Stn
83111,1.32347,103.90527,17,Blk 17
83119,1.32307,103.90561,16,Opp Blk 16
83121,1.31261,103.91063,3,Bef Lor K Telok Kurau
83129,1.31306,103.91061,3,Aft Ji Xiang Ct
83131,1.31631,103.90908,2,Aft Lor H Telok Kurau
83139,1.31451,103.90998,3,Aft Joo Chiat Pl
83141,1.31764,103.90845,2,Aft Lor G Telok Kurau
83149,1.31746,103.90875,2,Aft Changi Rd
83151,1.31488,103.90912,4,Parkway East Hosp
83159,1.3148,103.90948,4,Opp Parkway East Hosp
83169,1.31428,103.90687,4,Bef Still Rd
83171,1.31474,103.91901,2,Bef Roseburn Ave
83179,1.3146,103.91922,2,Aft Siglap Dr
83181,1.31662,103.91755,3,Aft Bethesda Frankel Ch
83189,1.31684,103.91749,2,Bef Bethesda Frankel Ch
83191,1.3173,103.91598,3,Bef Frankel Dr
83199,1.31734,103.91628,2,Aft Frankel Dr
83201,1.31861,103.91441,3,Bef Frankel Terr
83209,1.3187,103.9146,2,Aft Frankel Terr
83219,1.31587,103.91913,1,Bef Frankel Ave
83229,1.31661,103.92084,1,Bef Carlton Ave
83231,1.31727,103.92214,2,Bef Siglap Dr
83239,1.31696,103.92246,2,Opp Cheviot Hill
83249,1.31787,103.92175,3,Flamingo Valley
83251,1.31924,103.922,1,Bef Jln Khairuddin
83261,1.31907,103.92425,1,Opera Est Pr Sch
83269,1.31895,103.92347,1,Opp Opera Est Pr Sch
83271,1.31929,103.92589,1,Aft Swan Lake Ave
83279,1.31883,103.92511,1,Aft Carmen St
83281,1.31965,103.92702,1,Bef Tosca St
83291,1.31473,103.9059,5,Aft Joo Chiat Pl
83299,1.31574,103.90586,7,Aft Lor G Telok Kurau
83301,1.30887,103.90818,3,Aft East Coast Rd
83309,1.31045,103.90807,4,Aft Still Lane
83311,1.31242,103.90693,3,Aft Lor Nangka
83319,1.31269,103.90714,4,Aft Lor J Telok Kurau
83321,1.32169,103.91365,2,Kembangan Stn
83329,1.32199,103.9138,2,Opp Kembangan Stn
83331,1.3235,103.91272,1,Kg Kembangan CC
83341,1.3254,103.9111,1,Blk 102
83351,1.32766,103.91213,1,Grosvenor View
83361,1.32851,103.9145,1,Hua Yu Mansions
83371,1.32625,103.91538,1,Aft Jln Paras
83381,1.32467,103.91452,1,Bef Jln Kembangan
84009,1.32454,103.92904,38,Bedok Int
84011,1.32258,103.92233,15,Chai Chee Ind Pk
84019,1.32222,103.92262,15,Opp Chai Chee Ind Pk
84021,1.32338,103.92509,16,Blk 32
84029,1.32295,103.92518,18,Opp Blk 32
84031,1.32428,103.93004,14,Bedok Stn Exit B
84039,1.32354,103.92886,14,Bedok Stn Exit A
84041,1.32469,103.93469,14,Blk 221A
84049,1.32433,103.93471,14,Blk 27
84051,1.32521,103.93876,10,Bedok Sports Cplx
84059,1.32494,103.93953,11,Blk 65
84061,1.32585,103.94223,12,The Tanamera Condo
84069,1.32549,103.94219,11,Blk 55
84071,1.32067,103.9426,5,Blk 71
84079,1.32099,103.94325,4,Opp Blk 71
84081,1.32044,103.94022,5,Opp Blk 40
84089,1.32068,103.94003,5,Blk 40
84101,1.32298,103.94422,7,ECO Condo
84109,1.32351,103.94412,7,Bef Bedok View Sec Sch
84111,1.31959,103.93574,5,Opp Blk 17
84119,1.31964,103.93523,5,Blk 18
84121,1.31844,103.93103,8,Aft Bedok Sth Ave 1
84129,1.31876,103.93159,9,Fujitec S'pore Ltd
84131,1.32141,103.92757,8,Opp Panasonic
84139,1.32175,103.92772,9,Panasonic
84141,1.32022,103.93817,5,Opp Lion Hme for Elders
84149,1.32048,103.93839,5,Lion Hme For Elders
84151,1.31657,103.93334,11,Casafina
84159,1.31665,103.93304,10,Opp Casafina/Temasek JC
84161,1.32165,103.9324,1,Blk 3
84169,1.32213,103.93211,1,Opp Blk 3
84191,1.32566,103.93534,6,Blk 220 CP
84199,1.32553,103.93556,5,Opp Blk 220 CP
84201,1.3366,103.93309,8,Bedok Resvr Stn Exit A
84209,1.33703,103.93334,8,Bedok Resvr Stn Exit B
84211,1.33012,103.93447,11,Blk 403
84219,1.32941,103.93481,9,Blk 139
84221,1.33186,103.93513,10,Blk 109
84229,1.3316,103.93531,7,Blk 111
84231,1.33174,103.93855,6,Blk 85
84239,1.33152,103.93836,4,Opp Blk 85
84241,1.32861,103.94005,6,Blk 81
84249,1.32942,103.93961,4,Blk 124
84251,1.33347,103.93884,4,Blk 99
84259,1.33329,103.93911,3,Blk 88
84261,1.33419,103.94166,4,St. Anthony's Cano Sch
84269,1.33402,103.94185,3,Blk 95
84271,1.33674,103.94411,4,Aft Bedok Ind Pk E
84279,1.33664,103.9444,3,Aft Bedok Nth St 5
84281,1.32658,103.9404,5,Blk 180
84289,1.32663,103.94017,3,Opp Blk 180
84299,1.338,103.9475,2,Bedok Nth Depot
84301,1.32782,103.92657,5,Blk 41
84309,1.32803,103.92687,5,Blk 423
84311,1.33007,103.92786,3,Blk 521
84319,1.32981,103.92772,2,Blk 428
84321,1.3306,103.92977,3,Blk 516
84329,1.33029,103.9297,2,Blk 414
84331,1.32899,103.931,2,Opp Blk 416
84339,1.3289,103.93078,3,Blk 416
84341,1.3311,103.93198,3,Opp Fengshan Pr Sch
84349,1.33092,103.93233,2,Fengshan Pr Sch
84351,1.32767,103.9341,8,Bedok Ctrl PO
84359,1.32788,103.93408,9,Opp Bedok Ctrl PO
84361,1.32937,103.92462,5,Blk 547
84369,1.32916,103.92461,5,Blk 45
84371,1.33055,103.92624,2,Blk 546
84379,1.33041,103.92646,3,Opp Blk 546
84381,1.33079,103.92426,1,Blk 544
84391,1.33275,103.92448,1,Blk 534
84401,1.33317,103.92698,2,Opp Blk 550
84409,1.33291,103.92669,3,Blk 550
84411,1.33384,103.92928,2,Blk 526
84419,1.33362,103.92923,3,Blk 512
84421,1.33232,103.93032,2,Blk 510
84429,1.33223,103.93014,2,Blk 515
84431,1.33514,103.95022,2,Blk 3014
84439,1.33475,103.95024,2,Opp Blk 3014
84449,1.33322,103.93155,1,Blk 509
84451,1.33564,103.91806,6,Bedok Nth Stn Exit A
84459,1.33632,103.91829,6,Bet Blks 705/706
84461,1.33807,103.91939,5,Opp Blk 701
84469,1.33752,103.91973,5,Blk 703
84471,1.33733,103.922,5,Blk 745
84479,1.33742,103.92253,5,Blk 713
84481,1.33753,103.91533,12,Aft Bedok Ind Pk C
84489,1.33805,103.91619,12,Opp Bedok Ind Pk C
84491,1.33464,103.91414,5,Blk 629
84499,1.33521,103.91402,6,Blk 140
84501,1.33319,103.91599,4,Christ Ch
84511,1.33207,103.91329,4,Blk 608
84521,1.33231,103.93394,8,Blk 506
84529,1.33213,103.93431,8,Blk 109
84539,1.33503,103.91852,6,Bedok Nth Stn Exit B
84541,1.32762,103.92519,2,Blk 42
84549,1.3272,103.92512,2,Opp Blk 42
84551,1.32854,103.92252,1,Blk 51
84559,1.32833,103.92287,3,Opp Blks 50/51
84561,1.32805,103.91974,1,Blk 53
84569,1.32797,103.92011,3,Opp Blk 53
84571,1.32653,103.91874,1,Opp Blk 55
84579,1.32585,103.91949,3,Aft Chai Chee St
84581,1.32381,103.91945,1,Opp Bedok Sth NPC
84589,1.32311,103.91954,3,Bef New Upp Changi Rd
84591,1.33775,103.94699,4,SBST Bedok Nth Depot
84599,1.33773,103.94647,3,Opp SBST Bedok Nth Depot
84601,1.3382,103.93117,5,Opp Waterfront Key
84609,1.33791,103.93131,5,Waterfront Key
84611,1.33922,103.92795,5,Opp Waterfront Isle
84619,1.33897,103.92747,5,Waterfront Isle
84621,1.33831,103.92492,5,Opp Blk 716
84629,1.33816,103.92538,5,Blk 716
84631,1.33879,103.92948,5,Opp Waterfront Waves
84639,1.33857,103.92938,5,Aft Waterfront Waves
84641,1.32461,103.92299,3,Blk 24
84649,1.32478,103.92315,1,Opp Blk 24
84651,1.32706,103.93069,7,Aft Heartbeat @ Bedok
84659,1.3272,103.93063,9,Bef Heartbeat @ Bedok
84661,1.31993,103.94439,4,Blk 168
84669,1.31994,103.94418,3,Blk 73
84671,1.31759,103.9451,4,Aft Blk 156
84679,1.31804,103.94477,3,Opp Blk 156
84681,1.32022,103.94706,1,Blk 163
84691,1.32112,103.94596,1,Blk 171
84701,1.33601,103.91214,7,Blk 151
84709,1.33644,103.91243,6,Opp Blk 150
85019,1.32129,103.95534,5,Eastwood Ctr
85021,1.3219,103.95468,4,Country Pk
85029,1.32262,103.9543,5,Aft Bedok Meth Ch
